placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-18 00:00:00,2024-12-18 01:00:00,0
tojinbo-shotaro,Person,2024-12-18 01:00:00,2024-12-18 02:00:00,0
tojinbo-shotaro,Person,2024-12-18 02:00:00,2024-12-18 03:00:00,0
tojinbo-shotaro,Person,2024-12-18 03:00:00,2024-12-18 04:00:00,2
tojinbo-shotaro,Person,2024-12-18 04:00:00,2024-12-18 05:00:00,4
tojinbo-shotaro,Person,2024-12-18 05:00:00,2024-12-18 06:00:00,0
tojinbo-shotaro,Person,2024-12-18 06:00:00,2024-12-18 07:00:00,174
tojinbo-shotaro,Person,2024-12-18 07:00:00,2024-12-18 08:00:00,116
tojinbo-shotaro,Person,2024-12-18 08:00:00,2024-12-18 09:00:00,129
tojinbo-shotaro,Person,2024-12-18 09:00:00,2024-12-18 10:00:00,267
tojinbo-shotaro,Person,2024-12-18 10:00:00,2024-12-18 11:00:00,515
tojinbo-shotaro,Person,2024-12-18 11:00:00,2024-12-18 12:00:00,364
tojinbo-shotaro,Person,2024-12-18 12:00:00,2024-12-18 13:00:00,392
tojinbo-shotaro,Person,2024-12-18 13:00:00,2024-12-18 14:00:00,362
tojinbo-shotaro,Person,2024-12-18 14:00:00,2024-12-18 15:00:00,329
tojinbo-shotaro,Person,2024-12-18 15:00:00,2024-12-18 16:00:00,682
tojinbo-shotaro,Person,2024-12-18 16:00:00,2024-12-18 17:00:00,64
tojinbo-shotaro,Person,2024-12-18 17:00:00,2024-12-18 18:00:00,0
tojinbo-shotaro,Person,2024-12-18 18:00:00,2024-12-18 19:00:00,0
tojinbo-shotaro,Person,2024-12-18 19:00:00,2024-12-18 20:00:00,0
tojinbo-shotaro,Person,2024-12-18 20:00:00,2024-12-18 21:00:00,0
tojinbo-shotaro,Person,2024-12-18 21:00:00,2024-12-18 22:00:00,0
tojinbo-shotaro,Person,2024-12-18 22:00:00,2024-12-18 23:00:00,0
tojinbo-shotaro,Person,2024-12-18 23:00:00,2024-12-19 00:00:00,0
