placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-14 00:00:00,2024-12-14 01:00:00,6
tojinbo-shotaro,Person,2024-12-14 01:00:00,2024-12-14 02:00:00,2
tojinbo-shotaro,Person,2024-12-14 02:00:00,2024-12-14 03:00:00,4
tojinbo-shotaro,Person,2024-12-14 03:00:00,2024-12-14 04:00:00,2
tojinbo-shotaro,Person,2024-12-14 04:00:00,2024-12-14 05:00:00,1
tojinbo-shotaro,Person,2024-12-14 05:00:00,2024-12-14 06:00:00,0
tojinbo-shotaro,Person,2024-12-14 06:00:00,2024-12-14 07:00:00,78
tojinbo-shotaro,Person,2024-12-14 07:00:00,2024-12-14 08:00:00,238
tojinbo-shotaro,Person,2024-12-14 08:00:00,2024-12-14 09:00:00,343
tojinbo-shotaro,Person,2024-12-14 09:00:00,2024-12-14 10:00:00,751
tojinbo-shotaro,Person,2024-12-14 10:00:00,2024-12-14 11:00:00,1260
tojinbo-shotaro,Person,2024-12-14 11:00:00,2024-12-14 12:00:00,1306
tojinbo-shotaro,Person,2024-12-14 12:00:00,2024-12-14 13:00:00,1422
tojinbo-shotaro,Person,2024-12-14 13:00:00,2024-12-14 14:00:00,1914
tojinbo-shotaro,Person,2024-12-14 14:00:00,2024-12-14 15:00:00,2131
tojinbo-shotaro,Person,2024-12-14 15:00:00,2024-12-14 16:00:00,1911
tojinbo-shotaro,Person,2024-12-14 16:00:00,2024-12-14 17:00:00,1244
tojinbo-shotaro,Person,2024-12-14 17:00:00,2024-12-14 18:00:00,271
tojinbo-shotaro,Person,2024-12-14 18:00:00,2024-12-14 19:00:00,17
tojinbo-shotaro,Person,2024-12-14 19:00:00,2024-12-14 20:00:00,0
tojinbo-shotaro,Person,2024-12-14 20:00:00,2024-12-14 21:00:00,0
tojinbo-shotaro,Person,2024-12-14 21:00:00,2024-12-14 22:00:00,0
tojinbo-shotaro,Person,2024-12-14 22:00:00,2024-12-14 23:00:00,0
tojinbo-shotaro,Person,2024-12-14 23:00:00,2024-12-15 00:00:00,0
