placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-16 00:00:00,2024-12-16 01:00:00,2
tojinbo-shotaro,Person,2024-12-16 01:00:00,2024-12-16 02:00:00,5
tojinbo-shotaro,Person,2024-12-16 02:00:00,2024-12-16 03:00:00,11
tojinbo-shotaro,Person,2024-12-16 03:00:00,2024-12-16 04:00:00,3
tojinbo-shotaro,Person,2024-12-16 04:00:00,2024-12-16 05:00:00,3
tojinbo-shotaro,Person,2024-12-16 05:00:00,2024-12-16 06:00:00,0
tojinbo-shotaro,Person,2024-12-16 06:00:00,2024-12-16 07:00:00,108
tojinbo-shotaro,Person,2024-12-16 07:00:00,2024-12-16 08:00:00,138
tojinbo-shotaro,Person,2024-12-16 08:00:00,2024-12-16 09:00:00,322
tojinbo-shotaro,Person,2024-12-16 09:00:00,2024-12-16 10:00:00,444
tojinbo-shotaro,Person,2024-12-16 10:00:00,2024-12-16 11:00:00,894
tojinbo-shotaro,Person,2024-12-16 11:00:00,2024-12-16 12:00:00,846
tojinbo-shotaro,Person,2024-12-16 12:00:00,2024-12-16 13:00:00,770
tojinbo-shotaro,Person,2024-12-16 13:00:00,2024-12-16 14:00:00,730
tojinbo-shotaro,Person,2024-12-16 14:00:00,2024-12-16 15:00:00,597
tojinbo-shotaro,Person,2024-12-16 15:00:00,2024-12-16 16:00:00,591
tojinbo-shotaro,Person,2024-12-16 16:00:00,2024-12-16 17:00:00,438
tojinbo-shotaro,Person,2024-12-16 17:00:00,2024-12-16 18:00:00,0
tojinbo-shotaro,Person,2024-12-16 18:00:00,2024-12-16 19:00:00,0
tojinbo-shotaro,Person,2024-12-16 19:00:00,2024-12-16 20:00:00,0
tojinbo-shotaro,Person,2024-12-16 20:00:00,2024-12-16 21:00:00,5
tojinbo-shotaro,Person,2024-12-16 21:00:00,2024-12-16 22:00:00,0
tojinbo-shotaro,Person,2024-12-16 22:00:00,2024-12-16 23:00:00,0
tojinbo-shotaro,Person,2024-12-16 23:00:00,2024-12-17 00:00:00,0
