placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-06-23 00:00:00,2026-06-23 01:00:00,4
tojinbo-shotaro,Person,2026-06-23 01:00:00,2026-06-23 02:00:00,4
tojinbo-shotaro,Person,2026-06-23 02:00:00,2026-06-23 03:00:00,1
tojinbo-shotaro,Person,2026-06-23 03:00:00,2026-06-23 04:00:00,15
tojinbo-shotaro,Person,2026-06-23 04:00:00,2026-06-23 05:00:00,0
tojinbo-shotaro,Person,2026-06-23 05:00:00,2026-06-23 06:00:00,60
tojinbo-shotaro,Person,2026-06-23 06:00:00,2026-06-23 07:00:00,90
tojinbo-shotaro,Person,2026-06-23 07:00:00,2026-06-23 08:00:00,73
tojinbo-shotaro,Person,2026-06-23 08:00:00,2026-06-23 09:00:00,325
tojinbo-shotaro,Person,2026-06-23 09:00:00,2026-06-23 10:00:00,512
tojinbo-shotaro,Person,2026-06-23 10:00:00,2026-06-23 11:00:00,1031
tojinbo-shotaro,Person,2026-06-23 11:00:00,2026-06-23 12:00:00,987
tojinbo-shotaro,Person,2026-06-23 12:00:00,2026-06-23 13:00:00,1086
tojinbo-shotaro,Person,2026-06-23 13:00:00,2026-06-23 14:00:00,957
tojinbo-shotaro,Person,2026-06-23 14:00:00,2026-06-23 15:00:00,939
tojinbo-shotaro,Person,2026-06-23 15:00:00,2026-06-23 16:00:00,871
tojinbo-shotaro,Person,2026-06-23 16:00:00,2026-06-23 17:00:00,335
tojinbo-shotaro,Person,2026-06-23 17:00:00,2026-06-23 18:00:00,81
tojinbo-shotaro,Person,2026-06-23 18:00:00,2026-06-23 19:00:00,37
tojinbo-shotaro,Person,2026-06-23 19:00:00,2026-06-23 20:00:00,14
tojinbo-shotaro,Person,2026-06-23 20:00:00,2026-06-23 21:00:00,0
tojinbo-shotaro,Person,2026-06-23 21:00:00,2026-06-23 22:00:00,0
tojinbo-shotaro,Person,2026-06-23 22:00:00,2026-06-23 23:00:00,4
tojinbo-shotaro,Person,2026-06-23 23:00:00,2026-06-24 00:00:00,0
