placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2026-06-01 00:00:00,2026-06-02 00:00:00,268,4,92,14,6,7,10,16,47,60,0,2,0,1,3,0,0,1,5,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-02 00:00:00,2026-06-03 00:00:00,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-03 00:00:00,2026-06-04 00:00:00,9,0,2,3,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-04 00:00:00,2026-06-05 00:00:00,14,0,1,1,0,1,1,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-05 00:00:00,2026-06-06 00:00:00,45,3,21,1,1,2,1,2,4,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-06 00:00:00,2026-06-07 00:00:00,232,0,91,10,6,23,11,22,34,26,0,2,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-07 00:00:00,2026-06-08 00:00:00,177,1,96,9,5,7,9,16,12,10,0,1,4,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-08 00:00:00,2026-06-09 00:00:00,36,0,2,1,2,1,5,3,11,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-09 00:00:00,2026-06-10 00:00:00,32,0,1,2,0,2,2,3,10,8,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-10 00:00:00,2026-06-11 00:00:00,204,4,105,10,2,4,13,5,25,29,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-11 00:00:00,2026-06-12 00:00:00,60,1,9,6,2,6,7,6,7,8,0,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-12 00:00:00,2026-06-13 00:00:00,91,0,17,5,9,8,3,2,20,20,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-13 00:00:00,2026-06-14 00:00:00,164,2,54,9,9,9,20,11,25,17,0,0,1,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-14 00:00:00,2026-06-15 00:00:00,533,5,209,34,23,33,36,38,59,67,0,7,0,2,3,2,2,3,10,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-15 00:00:00,2026-06-16 00:00:00,76,0,29,6,2,11,5,6,8,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-16 00:00:00,2026-06-17 00:00:00,93,1,25,6,1,9,7,6,19,6,0,4,1,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-06-17 00:00:00,2026-06-18 00:00:00,41,0,7,7,0,3,3,6,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
