placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2026-07-01 00:00:00,2026-07-02 00:00:00,16,0,3,3,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-02 00:00:00,2026-07-03 00:00:00,4,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-03 00:00:00,2026-07-04 00:00:00,38,0,3,2,1,5,6,2,8,7,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-04 00:00:00,2026-07-05 00:00:00,389,6,145,34,13,29,42,21,51,27,0,2,2,1,1,3,2,4,6,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-05 00:00:00,2026-07-06 00:00:00,263,0,136,11,11,10,20,19,26,16,0,3,2,0,1,2,0,4,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-06 00:00:00,2026-07-07 00:00:00,27,1,7,4,0,4,0,1,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-07 00:00:00,2026-07-08 00:00:00,36,0,5,1,3,9,2,2,5,3,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-08 00:00:00,2026-07-09 00:00:00,51,0,11,4,2,4,5,8,6,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-09 00:00:00,2026-07-10 00:00:00,46,1,8,5,2,2,3,3,7,6,0,1,1,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-10 00:00:00,2026-07-11 00:00:00,88,0,18,9,4,8,3,6,16,21,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-11 00:00:00,2026-07-12 00:00:00,255,0,57,20,7,15,15,41,54,31,0,1,2,0,1,3,0,1,7,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-12 00:00:00,2026-07-13 00:00:00,263,0,126,22,10,20,12,22,18,13,0,6,0,0,2,5,1,3,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-13 00:00:00,2026-07-14 00:00:00,26,0,7,0,0,1,0,2,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-14 00:00:00,2026-07-15 00:00:00,52,1,16,6,2,4,3,3,3,4,0,1,1,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-15 00:00:00,2026-07-16 00:00:00,27,0,6,2,1,4,4,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-16 00:00:00,2026-07-17 00:00:00,25,0,3,2,0,3,3,2,5,2,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-17 00:00:00,2026-07-18 00:00:00,38,0,12,1,4,5,2,3,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-18 00:00:00,2026-07-19 00:00:00,188,0,76,17,9,16,15,7,17,15,0,5,2,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-19 00:00:00,2026-07-20 00:00:00,476,2,182,32,16,28,36,31,88,38,0,5,0,2,1,1,3,8,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-20 00:00:00,2026-07-21 00:00:00,209,3,56,19,11,19,17,12,38,21,0,0,3,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-21 00:00:00,2026-07-22 00:00:00,82,1,23,9,4,6,3,6,16,10,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-22 00:00:00,2026-07-23 00:00:00,16,0,6,1,0,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-23 00:00:00,2026-07-24 00:00:00,31,0,8,1,2,5,2,1,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-07-24 00:00:00,2026-07-25 00:00:00,29,0,9,2,2,3,3,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
