placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-19 13:00:00,2026-07-19 13:05:00,353
tojinbo-shotaro,Person,2026-07-19 13:05:00,2026-07-19 13:10:00,367
tojinbo-shotaro,Person,2026-07-19 13:10:00,2026-07-19 13:15:00,331
tojinbo-shotaro,Person,2026-07-19 13:15:00,2026-07-19 13:20:00,206
tojinbo-shotaro,Person,2026-07-19 13:20:00,2026-07-19 13:25:00,289
tojinbo-shotaro,Person,2026-07-19 13:25:00,2026-07-19 13:30:00,277
tojinbo-shotaro,Person,2026-07-19 13:30:00,2026-07-19 13:35:00,299
tojinbo-shotaro,Person,2026-07-19 13:35:00,2026-07-19 13:40:00,290
tojinbo-shotaro,Person,2026-07-19 13:40:00,2026-07-19 13:45:00,300
tojinbo-shotaro,Person,2026-07-19 13:45:00,2026-07-19 13:50:00,257
tojinbo-shotaro,Person,2026-07-19 13:50:00,2026-07-19 13:55:00,228
tojinbo-shotaro,Person,2026-07-19 13:55:00,2026-07-19 14:00:00,301
