placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-09-04 00:00:00,2026-09-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 01:00:00,2026-09-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 02:00:00,2026-09-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 03:00:00,2026-09-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 04:00:00,2026-09-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 05:00:00,2026-09-04 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 06:00:00,2026-09-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 07:00:00,2026-09-04 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 08:00:00,2026-09-04 09:00:00,11,0,3,0,2,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 09:00:00,2026-09-04 10:00:00,22,0,7,3,0,1,0,2,0,0,0,1,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 10:00:00,2026-09-04 11:00:00,27,0,6,2,4,4,3,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 11:00:00,2026-09-04 12:00:00,33,1,10,0,2,3,6,0,2,1,0,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 12:00:00,2026-09-04 13:00:00,67,1,26,4,5,8,5,0,5,2,0,4,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 13:00:00,2026-09-04 14:00:00,35,0,12,3,4,7,1,1,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 14:00:00,2026-09-04 15:00:00,23,0,5,0,1,2,3,1,1,0,0,3,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 15:00:00,2026-09-04 16:00:00,19,1,8,0,1,2,1,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 16:00:00,2026-09-04 17:00:00,39,0,16,0,5,3,1,0,0,0,0,4,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 17:00:00,2026-09-04 18:00:00,27,0,10,1,2,4,1,0,2,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 18:00:00,2026-09-04 19:00:00,34,2,13,1,2,8,1,1,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 19:00:00,2026-09-04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 20:00:00,2026-09-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 21:00:00,2026-09-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 22:00:00,2026-09-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-09-04 23:00:00,2026-09-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
