placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-17 11:00:00,2026-05-17 11:05:00,136
tojinbo-shotaro,Person,2026-05-17 11:05:00,2026-05-17 11:10:00,231
tojinbo-shotaro,Person,2026-05-17 11:10:00,2026-05-17 11:15:00,254
tojinbo-shotaro,Person,2026-05-17 11:15:00,2026-05-17 11:20:00,230
tojinbo-shotaro,Person,2026-05-17 11:20:00,2026-05-17 11:25:00,259
tojinbo-shotaro,Person,2026-05-17 11:25:00,2026-05-17 11:30:00,212
tojinbo-shotaro,Person,2026-05-17 11:30:00,2026-05-17 11:35:00,254
tojinbo-shotaro,Person,2026-05-17 11:35:00,2026-05-17 11:40:00,217
tojinbo-shotaro,Person,2026-05-17 11:40:00,2026-05-17 11:45:00,236
tojinbo-shotaro,Person,2026-05-17 11:45:00,2026-05-17 11:50:00,236
tojinbo-shotaro,Person,2026-05-17 11:50:00,2026-05-17 11:55:00,207
tojinbo-shotaro,Person,2026-05-17 11:55:00,2026-05-17 12:00:00,187
