placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-11-08 12:00:00,2024-11-08 12:05:00,121
tojinbo-shotaro,Person,2024-11-08 12:05:00,2024-11-08 12:10:00,131
tojinbo-shotaro,Person,2024-11-08 12:10:00,2024-11-08 12:15:00,140
tojinbo-shotaro,Person,2024-11-08 12:15:00,2024-11-08 12:20:00,119
tojinbo-shotaro,Person,2024-11-08 12:20:00,2024-11-08 12:25:00,137
tojinbo-shotaro,Person,2024-11-08 12:25:00,2024-11-08 12:30:00,172
tojinbo-shotaro,Person,2024-11-08 12:30:00,2024-11-08 12:35:00,161
tojinbo-shotaro,Person,2024-11-08 12:35:00,2024-11-08 12:40:00,154
tojinbo-shotaro,Person,2024-11-08 12:40:00,2024-11-08 12:45:00,158
tojinbo-shotaro,Person,2024-11-08 12:45:00,2024-11-08 12:50:00,106
tojinbo-shotaro,Person,2024-11-08 12:50:00,2024-11-08 12:55:00,152
tojinbo-shotaro,Person,2024-11-08 12:55:00,2024-11-08 13:00:00,109
