14,Face,2024-11-08 15:48:55,2024-11-08 15:49:10,"{""box"":{""left"":5715,""right"":4802,""top"":6081,""bottom"":5244},""time"":1731048535673}",45,54,male,,,
15,Face,2024-11-08 15:49:15,2024-11-08 15:49:17,"{""box"":{""left"":5715,""right"":4802,""top"":6081,""bottom"":5244},""time"":1731048555646}",55,64,male,,,
