55,Face,2024-10-31 09:13:31,2024-10-31 09:13:31,"{""box"":{""left"":5710,""right"":1941,""top"":5960,""bottom"":2262},""time"":1730333611868}",65,,male,,,
56,Face,2024-10-31 09:13:32,2024-10-31 09:13:33,"{""box"":{""left"":5664,""right"":990,""top"":6007,""bottom"":1431},""time"":1730333612719}",65,,male,,,
