placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-02 11:00:00,2026-05-02 11:05:00,258
tojinbo-shotaro,Person,2026-05-02 11:05:00,2026-05-02 11:10:00,254
tojinbo-shotaro,Person,2026-05-02 11:10:00,2026-05-02 11:15:00,273
tojinbo-shotaro,Person,2026-05-02 11:15:00,2026-05-02 11:20:00,257
tojinbo-shotaro,Person,2026-05-02 11:20:00,2026-05-02 11:25:00,279
tojinbo-shotaro,Person,2026-05-02 11:25:00,2026-05-02 11:30:00,289
tojinbo-shotaro,Person,2026-05-02 11:30:00,2026-05-02 11:35:00,206
tojinbo-shotaro,Person,2026-05-02 11:35:00,2026-05-02 11:40:00,215
tojinbo-shotaro,Person,2026-05-02 11:40:00,2026-05-02 11:45:00,58
tojinbo-shotaro,Person,2026-05-02 11:45:00,2026-05-02 11:50:00,153
tojinbo-shotaro,Person,2026-05-02 11:50:00,2026-05-02 11:55:00,226
tojinbo-shotaro,Person,2026-05-02 11:55:00,2026-05-02 12:00:00,285
