placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-08-17 11:00:00,2026-08-17 11:05:00,167
tojinbo-shotaro,Person,2026-08-17 11:05:00,2026-08-17 11:10:00,184
tojinbo-shotaro,Person,2026-08-17 11:10:00,2026-08-17 11:15:00,204
tojinbo-shotaro,Person,2026-08-17 11:15:00,2026-08-17 11:20:00,150
tojinbo-shotaro,Person,2026-08-17 11:20:00,2026-08-17 11:25:00,180
tojinbo-shotaro,Person,2026-08-17 11:25:00,2026-08-17 11:30:00,213
tojinbo-shotaro,Person,2026-08-17 11:30:00,2026-08-17 11:35:00,219
tojinbo-shotaro,Person,2026-08-17 11:35:00,2026-08-17 11:40:00,170
tojinbo-shotaro,Person,2026-08-17 11:40:00,2026-08-17 11:45:00,204
tojinbo-shotaro,Person,2026-08-17 11:45:00,2026-08-17 11:50:00,179
tojinbo-shotaro,Person,2026-08-17 11:50:00,2026-08-17 11:55:00,247
tojinbo-shotaro,Person,2026-08-17 11:55:00,2026-08-17 12:00:00,214
