placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-04 10:00:00,2026-07-04 10:05:00,112
tojinbo-shotaro,Person,2026-07-04 10:05:00,2026-07-04 10:10:00,134
tojinbo-shotaro,Person,2026-07-04 10:10:00,2026-07-04 10:15:00,105
tojinbo-shotaro,Person,2026-07-04 10:15:00,2026-07-04 10:20:00,83
tojinbo-shotaro,Person,2026-07-04 10:20:00,2026-07-04 10:25:00,108
tojinbo-shotaro,Person,2026-07-04 10:25:00,2026-07-04 10:30:00,95
tojinbo-shotaro,Person,2026-07-04 10:30:00,2026-07-04 10:35:00,78
tojinbo-shotaro,Person,2026-07-04 10:35:00,2026-07-04 10:40:00,79
tojinbo-shotaro,Person,2026-07-04 10:40:00,2026-07-04 10:45:00,128
tojinbo-shotaro,Person,2026-07-04 10:45:00,2026-07-04 10:50:00,98
tojinbo-shotaro,Person,2026-07-04 10:50:00,2026-07-04 10:55:00,109
tojinbo-shotaro,Person,2026-07-04 10:55:00,2026-07-04 11:00:00,122
