21,Face,2024-11-04 07:55:23,2024-11-04 07:55:24,"{""box"":{""left"":1992,""right"":4898,""top"":2340,""bottom"":5373},""time"":1730674523014},{""box"":{""left"":1812,""right"":4190,""top"":2543,""bottom"":5396},""time"":1730674524210}",45,54,male,,,
22,Face,2024-11-04 07:55:31,2024-11-04 07:55:31,"{""box"":{""left"":165,""right"":3576,""top"":944,""bottom"":4782},""time"":1730674531315}",35,44,male,,,
