placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2024-11-23 00:00:00,2024-11-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 01:00:00,2024-11-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 02:00:00,2024-11-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 03:00:00,2024-11-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 04:00:00,2024-11-23 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 05:00:00,2024-11-23 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 06:00:00,2024-11-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 07:00:00,2024-11-23 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 08:00:00,2024-11-23 09:00:00,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 09:00:00,2024-11-23 10:00:00,110,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 10:00:00,2024-11-23 11:00:00,195,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 11:00:00,2024-11-23 12:00:00,294,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 12:00:00,2024-11-23 13:00:00,164,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 13:00:00,2024-11-23 14:00:00,135,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 14:00:00,2024-11-23 15:00:00,66,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 15:00:00,2024-11-23 16:00:00,176,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 16:00:00,2024-11-23 17:00:00,60,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 17:00:00,2024-11-23 18:00:00,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 18:00:00,2024-11-23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 19:00:00,2024-11-23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 20:00:00,2024-11-23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 21:00:00,2024-11-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 22:00:00,2024-11-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-23 23:00:00,2024-11-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
