placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2024-11-20 00:00:00,2024-11-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 01:00:00,2024-11-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 02:00:00,2024-11-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 03:00:00,2024-11-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 04:00:00,2024-11-20 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 05:00:00,2024-11-20 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 06:00:00,2024-11-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 07:00:00,2024-11-20 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 08:00:00,2024-11-20 09:00:00,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 09:00:00,2024-11-20 10:00:00,26,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 10:00:00,2024-11-20 11:00:00,49,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 11:00:00,2024-11-20 12:00:00,59,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 12:00:00,2024-11-20 13:00:00,78,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 13:00:00,2024-11-20 14:00:00,99,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 14:00:00,2024-11-20 15:00:00,85,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 15:00:00,2024-11-20 16:00:00,188,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 16:00:00,2024-11-20 17:00:00,71,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 17:00:00,2024-11-20 18:00:00,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 18:00:00,2024-11-20 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 19:00:00,2024-11-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 20:00:00,2024-11-20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 21:00:00,2024-11-20 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 22:00:00,2024-11-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-20 23:00:00,2024-11-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
