placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2024-11-16 00:00:00,2024-11-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 01:00:00,2024-11-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 02:00:00,2024-11-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 03:00:00,2024-11-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 04:00:00,2024-11-16 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 05:00:00,2024-11-16 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 06:00:00,2024-11-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 07:00:00,2024-11-16 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 08:00:00,2024-11-16 09:00:00,17,0,2,2,0,1,0,0,1,1,0,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 09:00:00,2024-11-16 10:00:00,125,0,18,10,8,7,10,8,14,9,0,12,6,2,9,4,3,2,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 10:00:00,2024-11-16 11:00:00,199,0,49,17,11,15,10,14,18,6,0,11,6,10,7,10,3,6,4,0,0,0,0,0,0,0,0,1
tojinbo-shotaro,Face,2024-11-16 11:00:00,2024-11-16 12:00:00,322,0,82,13,19,19,22,27,21,7,0,32,15,10,18,9,10,11,7,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 12:00:00,2024-11-16 13:00:00,121,1,30,8,6,7,12,10,3,3,0,8,12,8,6,3,1,0,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 13:00:00,2024-11-16 14:00:00,43,0,10,5,1,4,3,0,1,2,0,2,2,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 14:00:00,2024-11-16 15:00:00,21,0,4,0,2,2,2,3,0,0,0,1,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 15:00:00,2024-11-16 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 16:00:00,2024-11-16 17:00:00,69,2,14,6,7,11,4,3,0,3,0,3,1,1,5,5,0,1,1,0,0,0,0,1,0,0,1,0
tojinbo-shotaro,Face,2024-11-16 17:00:00,2024-11-16 18:00:00,20,0,6,3,1,3,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 18:00:00,2024-11-16 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 19:00:00,2024-11-16 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 20:00:00,2024-11-16 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 21:00:00,2024-11-16 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 22:00:00,2024-11-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-16 23:00:00,2024-11-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
