placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-05-16 00:00:00,2026-05-16 01:00:00,0
fukui-station-east-entrance,Person,2026-05-16 01:00:00,2026-05-16 02:00:00,0
fukui-station-east-entrance,Person,2026-05-16 02:00:00,2026-05-16 03:00:00,0
fukui-station-east-entrance,Person,2026-05-16 03:00:00,2026-05-16 04:00:00,0
fukui-station-east-entrance,Person,2026-05-16 04:00:00,2026-05-16 05:00:00,3
fukui-station-east-entrance,Person,2026-05-16 05:00:00,2026-05-16 06:00:00,18
fukui-station-east-entrance,Person,2026-05-16 06:00:00,2026-05-16 07:00:00,151
fukui-station-east-entrance,Person,2026-05-16 07:00:00,2026-05-16 08:00:00,220
fukui-station-east-entrance,Person,2026-05-16 08:00:00,2026-05-16 09:00:00,459
fukui-station-east-entrance,Person,2026-05-16 09:00:00,2026-05-16 10:00:00,917
fukui-station-east-entrance,Person,2026-05-16 10:00:00,2026-05-16 11:00:00,726
fukui-station-east-entrance,Person,2026-05-16 11:00:00,2026-05-16 12:00:00,747
fukui-station-east-entrance,Person,2026-05-16 12:00:00,2026-05-16 13:00:00,785
fukui-station-east-entrance,Person,2026-05-16 13:00:00,2026-05-16 14:00:00,853
fukui-station-east-entrance,Person,2026-05-16 14:00:00,2026-05-16 15:00:00,779
fukui-station-east-entrance,Person,2026-05-16 15:00:00,2026-05-16 16:00:00,920
fukui-station-east-entrance,Person,2026-05-16 16:00:00,2026-05-16 17:00:00,1009
fukui-station-east-entrance,Person,2026-05-16 17:00:00,2026-05-16 18:00:00,832
fukui-station-east-entrance,Person,2026-05-16 18:00:00,2026-05-16 19:00:00,683
fukui-station-east-entrance,Person,2026-05-16 19:00:00,2026-05-16 20:00:00,221
fukui-station-east-entrance,Person,2026-05-16 20:00:00,2026-05-16 21:00:00,181
fukui-station-east-entrance,Person,2026-05-16 21:00:00,2026-05-16 22:00:00,116
fukui-station-east-entrance,Person,2026-05-16 22:00:00,2026-05-16 23:00:00,93
fukui-station-east-entrance,Person,2026-05-16 23:00:00,2026-05-17 00:00:00,1
