placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-05-06 00:00:00,2026-05-06 01:00:00,0
fukui-station-east-entrance,Person,2026-05-06 01:00:00,2026-05-06 02:00:00,0
fukui-station-east-entrance,Person,2026-05-06 02:00:00,2026-05-06 03:00:00,0
fukui-station-east-entrance,Person,2026-05-06 03:00:00,2026-05-06 04:00:00,0
fukui-station-east-entrance,Person,2026-05-06 04:00:00,2026-05-06 05:00:00,0
fukui-station-east-entrance,Person,2026-05-06 05:00:00,2026-05-06 06:00:00,7
fukui-station-east-entrance,Person,2026-05-06 06:00:00,2026-05-06 07:00:00,120
fukui-station-east-entrance,Person,2026-05-06 07:00:00,2026-05-06 08:00:00,217
fukui-station-east-entrance,Person,2026-05-06 08:00:00,2026-05-06 09:00:00,503
fukui-station-east-entrance,Person,2026-05-06 09:00:00,2026-05-06 10:00:00,923
fukui-station-east-entrance,Person,2026-05-06 10:00:00,2026-05-06 11:00:00,934
fukui-station-east-entrance,Person,2026-05-06 11:00:00,2026-05-06 12:00:00,1055
fukui-station-east-entrance,Person,2026-05-06 12:00:00,2026-05-06 13:00:00,1118
fukui-station-east-entrance,Person,2026-05-06 13:00:00,2026-05-06 14:00:00,1323
fukui-station-east-entrance,Person,2026-05-06 14:00:00,2026-05-06 15:00:00,1182
fukui-station-east-entrance,Person,2026-05-06 15:00:00,2026-05-06 16:00:00,1255
fukui-station-east-entrance,Person,2026-05-06 16:00:00,2026-05-06 17:00:00,1280
fukui-station-east-entrance,Person,2026-05-06 17:00:00,2026-05-06 18:00:00,1196
fukui-station-east-entrance,Person,2026-05-06 18:00:00,2026-05-06 19:00:00,935
fukui-station-east-entrance,Person,2026-05-06 19:00:00,2026-05-06 20:00:00,202
fukui-station-east-entrance,Person,2026-05-06 20:00:00,2026-05-06 21:00:00,189
fukui-station-east-entrance,Person,2026-05-06 21:00:00,2026-05-06 22:00:00,52
fukui-station-east-entrance,Person,2026-05-06 22:00:00,2026-05-06 23:00:00,56
fukui-station-east-entrance,Person,2026-05-06 23:00:00,2026-05-07 00:00:00,0
