placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-05-31 00:00:00,2026-05-31 01:00:00,0
fukui-station-east-entrance,Person,2026-05-31 01:00:00,2026-05-31 02:00:00,0
fukui-station-east-entrance,Person,2026-05-31 02:00:00,2026-05-31 03:00:00,0
fukui-station-east-entrance,Person,2026-05-31 03:00:00,2026-05-31 04:00:00,0
fukui-station-east-entrance,Person,2026-05-31 04:00:00,2026-05-31 05:00:00,0
fukui-station-east-entrance,Person,2026-05-31 05:00:00,2026-05-31 06:00:00,27
fukui-station-east-entrance,Person,2026-05-31 06:00:00,2026-05-31 07:00:00,117
fukui-station-east-entrance,Person,2026-05-31 07:00:00,2026-05-31 08:00:00,135
fukui-station-east-entrance,Person,2026-05-31 08:00:00,2026-05-31 09:00:00,374
fukui-station-east-entrance,Person,2026-05-31 09:00:00,2026-05-31 10:00:00,664
fukui-station-east-entrance,Person,2026-05-31 10:00:00,2026-05-31 11:00:00,822
fukui-station-east-entrance,Person,2026-05-31 11:00:00,2026-05-31 12:00:00,930
fukui-station-east-entrance,Person,2026-05-31 12:00:00,2026-05-31 13:00:00,987
fukui-station-east-entrance,Person,2026-05-31 13:00:00,2026-05-31 14:00:00,903
fukui-station-east-entrance,Person,2026-05-31 14:00:00,2026-05-31 15:00:00,1048
fukui-station-east-entrance,Person,2026-05-31 15:00:00,2026-05-31 16:00:00,1062
fukui-station-east-entrance,Person,2026-05-31 16:00:00,2026-05-31 17:00:00,861
fukui-station-east-entrance,Person,2026-05-31 17:00:00,2026-05-31 18:00:00,1003
fukui-station-east-entrance,Person,2026-05-31 18:00:00,2026-05-31 19:00:00,605
fukui-station-east-entrance,Person,2026-05-31 19:00:00,2026-05-31 20:00:00,231
fukui-station-east-entrance,Person,2026-05-31 20:00:00,2026-05-31 21:00:00,112
fukui-station-east-entrance,Person,2026-05-31 21:00:00,2026-05-31 22:00:00,114
fukui-station-east-entrance,Person,2026-05-31 22:00:00,2026-05-31 23:00:00,35
fukui-station-east-entrance,Person,2026-05-31 23:00:00,2026-06-01 00:00:00,2
