placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-04-18 00:00:00,2025-04-18 01:00:00,0
fukui-station-east-entrance,Person,2025-04-18 01:00:00,2025-04-18 02:00:00,0
fukui-station-east-entrance,Person,2025-04-18 02:00:00,2025-04-18 03:00:00,0
fukui-station-east-entrance,Person,2025-04-18 03:00:00,2025-04-18 04:00:00,0
fukui-station-east-entrance,Person,2025-04-18 04:00:00,2025-04-18 05:00:00,0
fukui-station-east-entrance,Person,2025-04-18 05:00:00,2025-04-18 06:00:00,20
fukui-station-east-entrance,Person,2025-04-18 06:00:00,2025-04-18 07:00:00,124
fukui-station-east-entrance,Person,2025-04-18 07:00:00,2025-04-18 08:00:00,235
fukui-station-east-entrance,Person,2025-04-18 08:00:00,2025-04-18 09:00:00,401
fukui-station-east-entrance,Person,2025-04-18 09:00:00,2025-04-18 10:00:00,618
fukui-station-east-entrance,Person,2025-04-18 10:00:00,2025-04-18 11:00:00,751
fukui-station-east-entrance,Person,2025-04-18 11:00:00,2025-04-18 12:00:00,601
fukui-station-east-entrance,Person,2025-04-18 12:00:00,2025-04-18 13:00:00,423
fukui-station-east-entrance,Person,2025-04-18 13:00:00,2025-04-18 14:00:00,468
fukui-station-east-entrance,Person,2025-04-18 14:00:00,2025-04-18 15:00:00,845
