placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-30 00:00:00,2026-05-30 01:00:00,0
tojinbo-shotaro,Person,2026-05-30 01:00:00,2026-05-30 02:00:00,6
tojinbo-shotaro,Person,2026-05-30 02:00:00,2026-05-30 03:00:00,4
tojinbo-shotaro,Person,2026-05-30 03:00:00,2026-05-30 04:00:00,0
tojinbo-shotaro,Person,2026-05-30 04:00:00,2026-05-30 05:00:00,2
tojinbo-shotaro,Person,2026-05-30 05:00:00,2026-05-30 06:00:00,11
tojinbo-shotaro,Person,2026-05-30 06:00:00,2026-05-30 07:00:00,70
tojinbo-shotaro,Person,2026-05-30 07:00:00,2026-05-30 08:00:00,143
tojinbo-shotaro,Person,2026-05-30 08:00:00,2026-05-30 09:00:00,308
tojinbo-shotaro,Person,2026-05-30 09:00:00,2026-05-30 10:00:00,1212
tojinbo-shotaro,Person,2026-05-30 10:00:00,2026-05-30 11:00:00,1461
tojinbo-shotaro,Person,2026-05-30 11:00:00,2026-05-30 12:00:00,2171
tojinbo-shotaro,Person,2026-05-30 12:00:00,2026-05-30 13:00:00,2069
tojinbo-shotaro,Person,2026-05-30 13:00:00,2026-05-30 14:00:00,2323
tojinbo-shotaro,Person,2026-05-30 14:00:00,2026-05-30 15:00:00,2694
tojinbo-shotaro,Person,2026-05-30 15:00:00,2026-05-30 16:00:00,2040
tojinbo-shotaro,Person,2026-05-30 16:00:00,2026-05-30 17:00:00,1626
tojinbo-shotaro,Person,2026-05-30 17:00:00,2026-05-30 18:00:00,380
tojinbo-shotaro,Person,2026-05-30 18:00:00,2026-05-30 19:00:00,92
tojinbo-shotaro,Person,2026-05-30 19:00:00,2026-05-30 20:00:00,41
tojinbo-shotaro,Person,2026-05-30 20:00:00,2026-05-30 21:00:00,8
tojinbo-shotaro,Person,2026-05-30 21:00:00,2026-05-30 22:00:00,16
tojinbo-shotaro,Person,2026-05-30 22:00:00,2026-05-30 23:00:00,11
tojinbo-shotaro,Person,2026-05-30 23:00:00,2026-05-31 00:00:00,21
