placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-20 00:00:00,2026-05-20 01:00:00,0
tojinbo-shotaro,Person,2026-05-20 01:00:00,2026-05-20 02:00:00,5
tojinbo-shotaro,Person,2026-05-20 02:00:00,2026-05-20 03:00:00,8
tojinbo-shotaro,Person,2026-05-20 03:00:00,2026-05-20 04:00:00,0
tojinbo-shotaro,Person,2026-05-20 04:00:00,2026-05-20 05:00:00,2
tojinbo-shotaro,Person,2026-05-20 05:00:00,2026-05-20 06:00:00,21
tojinbo-shotaro,Person,2026-05-20 06:00:00,2026-05-20 07:00:00,201
tojinbo-shotaro,Person,2026-05-20 07:00:00,2026-05-20 08:00:00,75
tojinbo-shotaro,Person,2026-05-20 08:00:00,2026-05-20 09:00:00,247
tojinbo-shotaro,Person,2026-05-20 09:00:00,2026-05-20 10:00:00,528
tojinbo-shotaro,Person,2026-05-20 10:00:00,2026-05-20 11:00:00,1170
tojinbo-shotaro,Person,2026-05-20 11:00:00,2026-05-20 12:00:00,929
tojinbo-shotaro,Person,2026-05-20 12:00:00,2026-05-20 13:00:00,788
tojinbo-shotaro,Person,2026-05-20 13:00:00,2026-05-20 14:00:00,869
tojinbo-shotaro,Person,2026-05-20 14:00:00,2026-05-20 15:00:00,1107
tojinbo-shotaro,Person,2026-05-20 15:00:00,2026-05-20 16:00:00,986
tojinbo-shotaro,Person,2026-05-20 16:00:00,2026-05-20 17:00:00,529
tojinbo-shotaro,Person,2026-05-20 17:00:00,2026-05-20 18:00:00,64
tojinbo-shotaro,Person,2026-05-20 18:00:00,2026-05-20 19:00:00,10
tojinbo-shotaro,Person,2026-05-20 19:00:00,2026-05-20 20:00:00,4
tojinbo-shotaro,Person,2026-05-20 20:00:00,2026-05-20 21:00:00,0
tojinbo-shotaro,Person,2026-05-20 21:00:00,2026-05-20 22:00:00,0
tojinbo-shotaro,Person,2026-05-20 22:00:00,2026-05-20 23:00:00,0
tojinbo-shotaro,Person,2026-05-20 23:00:00,2026-05-21 00:00:00,10
