placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-16 00:00:00,2026-05-16 01:00:00,0
tojinbo-shotaro,Person,2026-05-16 01:00:00,2026-05-16 02:00:00,2
tojinbo-shotaro,Person,2026-05-16 02:00:00,2026-05-16 03:00:00,2
tojinbo-shotaro,Person,2026-05-16 03:00:00,2026-05-16 04:00:00,0
tojinbo-shotaro,Person,2026-05-16 04:00:00,2026-05-16 05:00:00,1
tojinbo-shotaro,Person,2026-05-16 05:00:00,2026-05-16 06:00:00,6
tojinbo-shotaro,Person,2026-05-16 06:00:00,2026-05-16 07:00:00,125
tojinbo-shotaro,Person,2026-05-16 07:00:00,2026-05-16 08:00:00,80
tojinbo-shotaro,Person,2026-05-16 08:00:00,2026-05-16 09:00:00,518
tojinbo-shotaro,Person,2026-05-16 09:00:00,2026-05-16 10:00:00,774
tojinbo-shotaro,Person,2026-05-16 10:00:00,2026-05-16 11:00:00,1510
tojinbo-shotaro,Person,2026-05-16 11:00:00,2026-05-16 12:00:00,1793
tojinbo-shotaro,Person,2026-05-16 12:00:00,2026-05-16 13:00:00,2148
tojinbo-shotaro,Person,2026-05-16 13:00:00,2026-05-16 14:00:00,2374
tojinbo-shotaro,Person,2026-05-16 14:00:00,2026-05-16 15:00:00,2205
tojinbo-shotaro,Person,2026-05-16 15:00:00,2026-05-16 16:00:00,1934
tojinbo-shotaro,Person,2026-05-16 16:00:00,2026-05-16 17:00:00,1694
tojinbo-shotaro,Person,2026-05-16 17:00:00,2026-05-16 18:00:00,582
tojinbo-shotaro,Person,2026-05-16 18:00:00,2026-05-16 19:00:00,187
tojinbo-shotaro,Person,2026-05-16 19:00:00,2026-05-16 20:00:00,72
tojinbo-shotaro,Person,2026-05-16 20:00:00,2026-05-16 21:00:00,0
tojinbo-shotaro,Person,2026-05-16 21:00:00,2026-05-16 22:00:00,8
tojinbo-shotaro,Person,2026-05-16 22:00:00,2026-05-16 23:00:00,14
tojinbo-shotaro,Person,2026-05-16 23:00:00,2026-05-17 00:00:00,0
