placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-19 00:00:00,2026-05-19 01:00:00,8
tojinbo-shotaro,Person,2026-05-19 01:00:00,2026-05-19 02:00:00,8
tojinbo-shotaro,Person,2026-05-19 02:00:00,2026-05-19 03:00:00,1
tojinbo-shotaro,Person,2026-05-19 03:00:00,2026-05-19 04:00:00,0
tojinbo-shotaro,Person,2026-05-19 04:00:00,2026-05-19 05:00:00,0
tojinbo-shotaro,Person,2026-05-19 05:00:00,2026-05-19 06:00:00,35
tojinbo-shotaro,Person,2026-05-19 06:00:00,2026-05-19 07:00:00,154
tojinbo-shotaro,Person,2026-05-19 07:00:00,2026-05-19 08:00:00,103
tojinbo-shotaro,Person,2026-05-19 08:00:00,2026-05-19 09:00:00,236
tojinbo-shotaro,Person,2026-05-19 09:00:00,2026-05-19 10:00:00,975
tojinbo-shotaro,Person,2026-05-19 10:00:00,2026-05-19 11:00:00,1312
tojinbo-shotaro,Person,2026-05-19 11:00:00,2026-05-19 12:00:00,1352
tojinbo-shotaro,Person,2026-05-19 12:00:00,2026-05-19 13:00:00,1350
tojinbo-shotaro,Person,2026-05-19 13:00:00,2026-05-19 14:00:00,1343
tojinbo-shotaro,Person,2026-05-19 14:00:00,2026-05-19 15:00:00,1162
tojinbo-shotaro,Person,2026-05-19 15:00:00,2026-05-19 16:00:00,1193
tojinbo-shotaro,Person,2026-05-19 16:00:00,2026-05-19 17:00:00,1099
tojinbo-shotaro,Person,2026-05-19 17:00:00,2026-05-19 18:00:00,143
tojinbo-shotaro,Person,2026-05-19 18:00:00,2026-05-19 19:00:00,32
tojinbo-shotaro,Person,2026-05-19 19:00:00,2026-05-19 20:00:00,29
tojinbo-shotaro,Person,2026-05-19 20:00:00,2026-05-19 21:00:00,0
tojinbo-shotaro,Person,2026-05-19 21:00:00,2026-05-19 22:00:00,0
tojinbo-shotaro,Person,2026-05-19 22:00:00,2026-05-19 23:00:00,0
tojinbo-shotaro,Person,2026-05-19 23:00:00,2026-05-20 00:00:00,0
