placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-21 00:00:00,2026-05-21 01:00:00,9
tojinbo-shotaro,Person,2026-05-21 01:00:00,2026-05-21 02:00:00,0
tojinbo-shotaro,Person,2026-05-21 02:00:00,2026-05-21 03:00:00,1
tojinbo-shotaro,Person,2026-05-21 03:00:00,2026-05-21 04:00:00,0
tojinbo-shotaro,Person,2026-05-21 04:00:00,2026-05-21 05:00:00,9
tojinbo-shotaro,Person,2026-05-21 05:00:00,2026-05-21 06:00:00,5
tojinbo-shotaro,Person,2026-05-21 06:00:00,2026-05-21 07:00:00,111
tojinbo-shotaro,Person,2026-05-21 07:00:00,2026-05-21 08:00:00,79
tojinbo-shotaro,Person,2026-05-21 08:00:00,2026-05-21 09:00:00,169
tojinbo-shotaro,Person,2026-05-21 09:00:00,2026-05-21 10:00:00,317
tojinbo-shotaro,Person,2026-05-21 10:00:00,2026-05-21 11:00:00,415
tojinbo-shotaro,Person,2026-05-21 11:00:00,2026-05-21 12:00:00,581
tojinbo-shotaro,Person,2026-05-21 12:00:00,2026-05-21 13:00:00,565
tojinbo-shotaro,Person,2026-05-21 13:00:00,2026-05-21 14:00:00,1355
tojinbo-shotaro,Person,2026-05-21 14:00:00,2026-05-21 15:00:00,542
tojinbo-shotaro,Person,2026-05-21 15:00:00,2026-05-21 16:00:00,1034
tojinbo-shotaro,Person,2026-05-21 16:00:00,2026-05-21 17:00:00,468
tojinbo-shotaro,Person,2026-05-21 17:00:00,2026-05-21 18:00:00,16
tojinbo-shotaro,Person,2026-05-21 18:00:00,2026-05-21 19:00:00,3
tojinbo-shotaro,Person,2026-05-21 19:00:00,2026-05-21 20:00:00,0
tojinbo-shotaro,Person,2026-05-21 20:00:00,2026-05-21 21:00:00,0
tojinbo-shotaro,Person,2026-05-21 21:00:00,2026-05-21 22:00:00,0
tojinbo-shotaro,Person,2026-05-21 22:00:00,2026-05-21 23:00:00,0
tojinbo-shotaro,Person,2026-05-21 23:00:00,2026-05-22 00:00:00,10
