531,LicensePlate,2024-11-12 11:58:29,2024-11-12 11:58:29,"{""box"":{""left"":4988,""right"":8147,""top"":5753,""bottom"":9563},""time"":1731380309502}",,,和歌山,534,り
532,LicensePlate,2024-11-12 11:58:39,2024-11-12 11:58:46,"{""box"":{""left"":2384,""right"":6744,""top"":2613,""bottom"":7000},""time"":1731380319318},{""box"":{""left"":2384,""right"":6744,""top"":2613,""bottom"":7000},""time"":1731380321018},{""box"":{""left"":2384,""right"":6744,""top"":2613,""bottom"":7000},""time"":1731380322025},{""box"":{""left"":2384,""right"":6744,""top"":2613,""bottom"":7000},""time"":1731380323002},{""box"":{""left"":2384,""right"":6744,""top"":2613,""bottom"":7000},""time"":1731380324001},{""box"":{""left"":2384,""right"":6744,""top"":2613,""bottom"":7000},""time"":1731380325038},{""box"":{""left"":2384,""right"":6744,""top"":2613,""bottom"":7000},""time"":1731380326065}",,,京都,503,す
534,LicensePlate,2024-11-12 11:58:53,2024-11-12 11:58:55,"{""box"":{""left"":5184,""right"":7907,""top"":5868,""bottom"":9153},""time"":1731380333153},{""box"":{""left"":5184,""right"":7907,""top"":5868,""bottom"":9153},""time"":1731380335027}",,,京都,503,す
535,Face,2024-11-12 11:58:56,2024-11-12 11:58:56,"{""box"":{""left"":5290,""right"":4175,""top"":6069,""bottom"":5308},""time"":1731380336598}","35,44",female,,,
536,LicensePlate,2024-11-12 11:59:20,2024-11-12 11:59:27,"{""box"":{""left"":2246,""right"":6652,""top"":2547,""bottom"":6922},""time"":1731380360716},{""box"":{""left"":2246,""right"":6652,""top"":2547,""bottom"":6922},""time"":1731380362017},{""box"":{""left"":2246,""right"":6652,""top"":2547,""bottom"":6922},""time"":1731380363024},{""box"":{""left"":2246,""right"":6652,""top"":2547,""bottom"":6922},""time"":1731380364033},{""box"":{""left"":2246,""right"":6652,""top"":2547,""bottom"":6922},""time"":1731380365000},{""box"":{""left"":2246,""right"":6652,""top"":2547,""bottom"":6922},""time"":1731380366008},{""box"":{""left"":2246,""right"":6652,""top"":2547,""bottom"":6922},""time"":1731380367034}",,,福井,300,む
537,LicensePlate,2024-11-12 11:59:31,2024-11-12 11:59:35,"{""box"":{""left"":5671,""right"":7945,""top"":6349,""bottom"":9290},""time"":1731380371604},{""box"":{""left"":5671,""right"":7945,""top"":6349,""bottom"":9290},""time"":1731380375025}",,,神戸,300,む
540,LicensePlate,2024-11-12 12:00:02,2024-11-12 12:00:06,"{""box"":{""left"":2362,""right"":6933,""top"":2695,""bottom"":7334},""time"":1731380402857},{""box"":{""left"":2362,""right"":6933,""top"":2695,""bottom"":7334},""time"":1731380404027},{""box"":{""left"":2362,""right"":6933,""top"":2695,""bottom"":7334},""time"":1731380405026},{""box"":{""left"":2362,""right"":6933,""top"":2695,""bottom"":7334},""time"":1731380406025}",,,神戸,303,ち
541,LicensePlate,2024-11-12 12:00:10,2024-11-12 12:00:14,"{""box"":{""left"":5766,""right"":8172,""top"":6399,""bottom"":9410},""time"":1731380410331},{""box"":{""left"":5766,""right"":8172,""top"":6399,""bottom"":9410},""time"":1731380414005}",,,神戸,303,ち
543,LicensePlate,2024-11-12 12:00:26,2024-11-12 12:00:35,"{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380426544},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380428005},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380429013},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380430010},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380431018},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380432015},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380433020},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380434027},{""box"":{""left"":2387,""right"":6686,""top"":2618,""bottom"":7001},""time"":1731380435033}",,,岐阜,302,さ
544,LicensePlate,2024-11-12 12:00:39,2024-11-12 12:00:51,"{""box"":{""left"":6479,""right"":7798,""top"":6797,""bottom"":8702},""time"":1731380439174}",,,3,4,1
545,LicensePlate,2024-11-12 12:00:51,2024-11-12 12:00:57,"{""box"":{""left"":6302,""right"":7551,""top"":6836,""bottom"":8809},""time"":1731380451201},{""box"":{""left"":6302,""right"":7551,""top"":6836,""bottom"":8809},""time"":1731380457017}",,,岐阜,302,さ
