89,Face,2024-11-02 08:48:56,2024-11-02 08:48:57,"{""box"":{""left"":2209,""right"":4702,""top"":2650,""bottom"":5344},""time"":1730504936414}",6,12,male,,,
90,Face,2024-11-02 08:49:10,2024-11-02 08:49:10,"{""box"":{""left"":2538,""right"":4753,""top"":3007,""bottom"":5356},""time"":1730504950876}",65,,male,,,
