16,LicensePlate,2024-11-02 07:44:14,2024-11-02 07:44:17,"{""box"":{""left"":2607,""right"":6826,""top"":2846,""bottom"":7109},""time"":1730501054739},{""box"":{""left"":2607,""right"":6826,""top"":2846,""bottom"":7109},""time"":1730501056026}",,,福井,500,み
18,LicensePlate,2024-11-02 07:44:17,2024-11-02 07:44:21,"{""box"":{""left"":5587,""right"":8736,""top"":6253,""bottom"":10000},""time"":1730501057862},{""box"":{""left"":5587,""right"":8736,""top"":6253,""bottom"":10000},""time"":1730501061068}",,,福井,500,み
22,LicensePlate,2024-11-02 07:44:32,2024-11-02 07:44:40,"{""box"":{""left"":2249,""right"":6800,""top"":2517,""bottom"":7181},""time"":1730501072831},{""box"":{""left"":2249,""right"":6800,""top"":2517,""bottom"":7181},""time"":1730501074000},{""box"":{""left"":2249,""right"":6800,""top"":2517,""bottom"":7181},""time"":1730501075007},{""box"":{""left"":2249,""right"":6800,""top"":2517,""bottom"":7181},""time"":1730501077011},{""box"":{""left"":2249,""right"":6800,""top"":2517,""bottom"":7181},""time"":1730501079017}",,,福井,483,も
24,LicensePlate,2024-11-02 07:44:44,2024-11-02 07:44:48,"{""box"":{""left"":2179,""right"":6853,""top"":2483,""bottom"":7174},""time"":1730501084126},{""box"":{""left"":2179,""right"":6853,""top"":2483,""bottom"":7174},""time"":1730501086036},{""box"":{""left"":2179,""right"":6853,""top"":2483,""bottom"":7174},""time"":1730501087042}",,,福井,300,は
25,LicensePlate,2024-11-02 07:44:54,2024-11-02 07:45:00,"{""box"":{""left"":5516,""right"":8321,""top"":6166,""bottom"":9632},""time"":1730501094282}",,,福井,300,は
26,LicensePlate,2024-11-02 07:45:54,2024-11-02 07:45:56,"{""box"":{""left"":2369,""right"":6759,""top"":2691,""bottom"":7104},""time"":1730501154087},{""box"":{""left"":2369,""right"":6759,""top"":2691,""bottom"":7104},""time"":1730501156018}",,,福井,300,と
27,LicensePlate,2024-11-02 07:46:00,2024-11-02 07:46:00,"{""box"":{""left"":5526,""right"":7965,""top"":6147,""bottom"":9136},""time"":1730501160468}",,,福井,300,と
28,LicensePlate,2024-11-02 07:46:01,2024-11-02 07:46:01,"{""box"":{""left"":6685,""right"":7612,""top"":7287,""bottom"":9105},""time"":1730501161502}",,,福井,300,と
29,LicensePlate,2024-11-02 07:46:03,2024-11-02 07:46:07,"{""box"":{""left"":2378,""right"":6768,""top"":2644,""bottom"":7073},""time"":1730501163912},{""box"":{""left"":2378,""right"":6768,""top"":2644,""bottom"":7073},""time"":1730501165011},{""box"":{""left"":2378,""right"":6768,""top"":2644,""bottom"":7073},""time"":1730501166016}",,,奈良,301,す
30,LicensePlate,2024-11-02 07:46:08,2024-11-02 07:46:08,"{""box"":{""left"":5565,""right"":8604,""top"":6363,""bottom"":9869},""time"":1730501168286}",,,3,36,7
31,LicensePlate,2024-11-02 07:46:10,2024-11-02 07:46:12,"{""box"":{""left"":5626,""right"":8423,""top"":6408,""bottom"":9862},""time"":1730501170693},{""box"":{""left"":5626,""right"":8423,""top"":6408,""bottom"":9862},""time"":1730501172036}",,,奈良,301,そ
32,LicensePlate,2024-11-02 07:47:27,2024-11-02 07:47:37,"{""box"":{""left"":2170,""right"":6865,""top"":2389,""bottom"":7187},""time"":1730501247972},{""box"":{""left"":2170,""right"":6865,""top"":2389,""bottom"":7187},""time"":1730501250004},{""box"":{""left"":2170,""right"":6865,""top"":2389,""bottom"":7187},""time"":1730501251011},{""box"":{""left"":2170,""right"":6865,""top"":2389,""bottom"":7187},""time"":1730501252018},{""box"":{""left"":2170,""right"":6865,""top"":2389,""bottom"":7187},""time"":1730501254012},{""box"":{""left"":2170,""right"":6865,""top"":2389,""bottom"":7187},""time"":1730501256018},{""box"":{""left"":2170,""right"":6865,""top"":2389,""bottom"":7187},""time"":1730501257024}",,,福井,580,ま
