placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-16 00:00:00,2026-07-16 01:00:00,2
tojinbo-shotaro,Person,2026-07-16 01:00:00,2026-07-16 02:00:00,2
tojinbo-shotaro,Person,2026-07-16 02:00:00,2026-07-16 03:00:00,2
tojinbo-shotaro,Person,2026-07-16 03:00:00,2026-07-16 04:00:00,0
tojinbo-shotaro,Person,2026-07-16 04:00:00,2026-07-16 05:00:00,14
tojinbo-shotaro,Person,2026-07-16 05:00:00,2026-07-16 06:00:00,41
tojinbo-shotaro,Person,2026-07-16 06:00:00,2026-07-16 07:00:00,119
tojinbo-shotaro,Person,2026-07-16 07:00:00,2026-07-16 08:00:00,89
tojinbo-shotaro,Person,2026-07-16 08:00:00,2026-07-16 09:00:00,252
tojinbo-shotaro,Person,2026-07-16 09:00:00,2026-07-16 10:00:00,283
tojinbo-shotaro,Person,2026-07-16 10:00:00,2026-07-16 11:00:00,585
tojinbo-shotaro,Person,2026-07-16 11:00:00,2026-07-16 12:00:00,535
tojinbo-shotaro,Person,2026-07-16 12:00:00,2026-07-16 13:00:00,829
tojinbo-shotaro,Person,2026-07-16 13:00:00,2026-07-16 14:00:00,862
tojinbo-shotaro,Person,2026-07-16 14:00:00,2026-07-16 15:00:00,799
tojinbo-shotaro,Person,2026-07-16 15:00:00,2026-07-16 16:00:00,560
tojinbo-shotaro,Person,2026-07-16 16:00:00,2026-07-16 17:00:00,684
tojinbo-shotaro,Person,2026-07-16 17:00:00,2026-07-16 18:00:00,130
tojinbo-shotaro,Person,2026-07-16 18:00:00,2026-07-16 19:00:00,42
tojinbo-shotaro,Person,2026-07-16 19:00:00,2026-07-16 20:00:00,20
tojinbo-shotaro,Person,2026-07-16 20:00:00,2026-07-16 21:00:00,0
tojinbo-shotaro,Person,2026-07-16 21:00:00,2026-07-16 22:00:00,0
tojinbo-shotaro,Person,2026-07-16 22:00:00,2026-07-16 23:00:00,0
tojinbo-shotaro,Person,2026-07-16 23:00:00,2026-07-17 00:00:00,0
