placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-09 00:00:00,2026-07-09 01:00:00,0
tojinbo-shotaro,Person,2026-07-09 01:00:00,2026-07-09 02:00:00,1
tojinbo-shotaro,Person,2026-07-09 02:00:00,2026-07-09 03:00:00,1
tojinbo-shotaro,Person,2026-07-09 03:00:00,2026-07-09 04:00:00,0
tojinbo-shotaro,Person,2026-07-09 04:00:00,2026-07-09 05:00:00,2
tojinbo-shotaro,Person,2026-07-09 05:00:00,2026-07-09 06:00:00,59
tojinbo-shotaro,Person,2026-07-09 06:00:00,2026-07-09 07:00:00,118
tojinbo-shotaro,Person,2026-07-09 07:00:00,2026-07-09 08:00:00,83
tojinbo-shotaro,Person,2026-07-09 08:00:00,2026-07-09 09:00:00,205
tojinbo-shotaro,Person,2026-07-09 09:00:00,2026-07-09 10:00:00,399
tojinbo-shotaro,Person,2026-07-09 10:00:00,2026-07-09 11:00:00,615
tojinbo-shotaro,Person,2026-07-09 11:00:00,2026-07-09 12:00:00,864
tojinbo-shotaro,Person,2026-07-09 12:00:00,2026-07-09 13:00:00,781
tojinbo-shotaro,Person,2026-07-09 13:00:00,2026-07-09 14:00:00,992
tojinbo-shotaro,Person,2026-07-09 14:00:00,2026-07-09 15:00:00,985
tojinbo-shotaro,Person,2026-07-09 15:00:00,2026-07-09 16:00:00,1035
tojinbo-shotaro,Person,2026-07-09 16:00:00,2026-07-09 17:00:00,552
tojinbo-shotaro,Person,2026-07-09 17:00:00,2026-07-09 18:00:00,116
tojinbo-shotaro,Person,2026-07-09 18:00:00,2026-07-09 19:00:00,31
tojinbo-shotaro,Person,2026-07-09 19:00:00,2026-07-09 20:00:00,26
tojinbo-shotaro,Person,2026-07-09 20:00:00,2026-07-09 21:00:00,5
tojinbo-shotaro,Person,2026-07-09 21:00:00,2026-07-09 22:00:00,7
tojinbo-shotaro,Person,2026-07-09 22:00:00,2026-07-09 23:00:00,0
tojinbo-shotaro,Person,2026-07-09 23:00:00,2026-07-10 00:00:00,4
