placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-13 00:00:00,2026-07-13 01:00:00,0
tojinbo-shotaro,Person,2026-07-13 01:00:00,2026-07-13 02:00:00,0
tojinbo-shotaro,Person,2026-07-13 02:00:00,2026-07-13 03:00:00,1
tojinbo-shotaro,Person,2026-07-13 03:00:00,2026-07-13 04:00:00,0
tojinbo-shotaro,Person,2026-07-13 04:00:00,2026-07-13 05:00:00,5
tojinbo-shotaro,Person,2026-07-13 05:00:00,2026-07-13 06:00:00,24
tojinbo-shotaro,Person,2026-07-13 06:00:00,2026-07-13 07:00:00,125
tojinbo-shotaro,Person,2026-07-13 07:00:00,2026-07-13 08:00:00,116
tojinbo-shotaro,Person,2026-07-13 08:00:00,2026-07-13 09:00:00,268
tojinbo-shotaro,Person,2026-07-13 09:00:00,2026-07-13 10:00:00,450
tojinbo-shotaro,Person,2026-07-13 10:00:00,2026-07-13 11:00:00,1004
tojinbo-shotaro,Person,2026-07-13 11:00:00,2026-07-13 12:00:00,1260
tojinbo-shotaro,Person,2026-07-13 12:00:00,2026-07-13 13:00:00,899
tojinbo-shotaro,Person,2026-07-13 13:00:00,2026-07-13 14:00:00,972
tojinbo-shotaro,Person,2026-07-13 14:00:00,2026-07-13 15:00:00,619
tojinbo-shotaro,Person,2026-07-13 15:00:00,2026-07-13 16:00:00,624
tojinbo-shotaro,Person,2026-07-13 16:00:00,2026-07-13 17:00:00,730
tojinbo-shotaro,Person,2026-07-13 17:00:00,2026-07-13 18:00:00,70
tojinbo-shotaro,Person,2026-07-13 18:00:00,2026-07-13 19:00:00,37
tojinbo-shotaro,Person,2026-07-13 19:00:00,2026-07-13 20:00:00,17
tojinbo-shotaro,Person,2026-07-13 20:00:00,2026-07-13 21:00:00,0
tojinbo-shotaro,Person,2026-07-13 21:00:00,2026-07-13 22:00:00,1
tojinbo-shotaro,Person,2026-07-13 22:00:00,2026-07-13 23:00:00,0
tojinbo-shotaro,Person,2026-07-13 23:00:00,2026-07-14 00:00:00,0
