941,LicensePlate,2024-11-25 13:49:18,2024-11-25 13:49:33,"{""box"":{""left"":4809,""right"":6806,""top"":5435,""bottom"":7782},""time"":1732510158529},{""box"":{""left"":4809,""right"":6806,""top"":5435,""bottom"":7782},""time"":1732510172036},{""box"":{""left"":4809,""right"":6806,""top"":5435,""bottom"":7782},""time"":1732510173009}",,,一宮,200,か
942,LicensePlate,2024-11-25 13:49:19,2024-11-25 13:49:20,"{""box"":{""left"":2904,""right"":3799,""top"":3342,""bottom"":4195},""time"":1732510159060}",,,8,14,0
943,LicensePlate,2024-11-25 13:49:32,2024-11-25 13:49:32,"{""box"":{""left"":3081,""right"":3273,""top"":3712,""bottom"":3730},""time"":1732510172200}",,,8,14,0
945,LicensePlate,2024-11-25 13:49:32,2024-11-25 13:49:32,"{""box"":{""left"":3923,""right"":2070,""top"":4906,""bottom"":2539},""time"":1732510172950}",,,8,14,0
948,LicensePlate,2024-11-25 13:50:20,2024-11-25 13:50:45,"{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510220074},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510221008},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510222016},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510223014},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510224023},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510225061},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510226058},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510227026},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510228033},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510229001},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510230028},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510231006},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510232004},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510233012},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510234010},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510235020},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510236018},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510237017},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510238055},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510239063},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510240060},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510241028},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510242025},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510243002},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510244000},{""box"":{""left"":2499,""right"":6756,""top"":2808,""bottom"":7077},""time"":1732510245031}",,,福井,230,あ
952,LicensePlate,2024-11-25 13:51:28,2024-11-25 13:51:37,"{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510288057},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510289022},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510290090},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510291066},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510292065},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510293001},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510294029},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510295005},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510296002},{""box"":{""left"":2579,""right"":6887,""top"":2855,""bottom"":7223},""time"":1732510297009}",,,滋賀,501,む
953,Face,2024-11-25 13:51:38,2024-11-25 13:51:38,"{""box"":{""left"":5276,""right"":3596,""top"":6007,""bottom"":4661},""time"":1732510298350}","45,54",male,,,
954,LicensePlate,2024-11-25 13:52:54,2024-11-25 13:52:59,"{""box"":{""left"":2314,""right"":6718,""top"":2541,""bottom"":6990},""time"":1732510374010},{""box"":{""left"":2314,""right"":6718,""top"":2541,""bottom"":6990},""time"":1732510375016},{""box"":{""left"":2314,""right"":6718,""top"":2541,""bottom"":6990},""time"":1732510376014},{""box"":{""left"":2314,""right"":6718,""top"":2541,""bottom"":6990},""time"":1732510377024},{""box"":{""left"":2314,""right"":6718,""top"":2541,""bottom"":6990},""time"":1732510378019},{""box"":{""left"":2314,""right"":6718,""top"":2541,""bottom"":6990},""time"":1732510379026}",,,福井,500,わ
955,LicensePlate,2024-11-25 13:53:02,2024-11-25 13:53:04,"{""box"":{""left"":5599,""right"":8033,""top"":6247,""bottom"":9326},""time"":1732510382764},{""box"":{""left"":5599,""right"":8033,""top"":6247,""bottom"":9326},""time"":1732510384004}",,,福井,500,わ
956,Face,2024-11-25 13:53:05,2024-11-25 13:53:05,"{""box"":{""left"":6213,""right"":4732,""top"":6944,""bottom"":5851},""time"":1732510385749}","45,54",male,,,
957,LicensePlate,2024-11-25 13:53:43,2024-11-25 13:54:18,"{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510423030},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510424232},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510425033},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510426070},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510427003},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510428011},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510429009},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510430015},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510431012},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510432019},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510433015},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510434024},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510435032},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510436030},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510437025},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510438034},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510439041},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510440038},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510441005},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510442003},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510443010},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510444007},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510445013},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510446020},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510447017},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510448027},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510449026},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510450032},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510451031},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510452036},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510453034},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510454101},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510455006},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510456013},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510457011},{""box"":{""left"":2493,""right"":6445,""top"":2819,""bottom"":6788},""time"":1732510458017}",,,松本,230,あ
