placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2024-12-01 00:00:00,2024-12-02 00:00:00,1035,13,290,63,59,106,50,32,37,19,1,100,54,61,72,37,15,17,7,0,0,0,0,0,1,0,0,0
fukui-station-east-entrance,Face,2024-12-02 00:00:00,2024-12-03 00:00:00,531,5,151,35,46,56,29,31,23,12,0,57,10,17,25,15,10,2,5,0,0,0,0,2,0,0,0,0
fukui-station-east-entrance,Face,2024-12-03 00:00:00,2024-12-04 00:00:00,569,9,187,35,44,59,38,35,26,14,2,34,11,19,19,14,11,7,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-04 00:00:00,2024-12-05 00:00:00,532,13,180,48,27,54,35,22,14,7,0,43,20,17,14,14,10,7,6,0,0,0,0,0,0,0,0,1
fukui-station-east-entrance,Face,2024-12-05 00:00:00,2024-12-06 00:00:00,531,6,167,44,29,63,33,21,24,3,1,45,24,15,18,19,14,3,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-06 00:00:00,2024-12-07 00:00:00,732,10,216,62,44,75,66,34,34,11,0,54,19,24,27,22,17,9,8,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-07 00:00:00,2024-12-08 00:00:00,877,11,265,56,49,93,57,39,24,11,2,85,34,45,49,27,19,7,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-08 00:00:00,2024-12-09 00:00:00,922,15,271,53,67,82,57,32,26,6,2,97,37,47,55,36,18,13,5,0,2,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-09 00:00:00,2024-12-10 00:00:00,565,5,181,45,39,61,32,20,13,7,0,44,20,26,19,23,20,4,3,0,0,0,0,0,1,1,1,0
fukui-station-east-entrance,Face,2024-12-10 00:00:00,2024-12-11 00:00:00,447,4,126,34,19,48,25,21,29,13,0,35,20,21,20,18,8,4,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-11 00:00:00,2024-12-12 00:00:00,506,5,167,32,34,54,41,23,13,10,2,44,15,7,26,14,11,6,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-12 00:00:00,2024-12-13 00:00:00,537,8,159,36,39,54,32,18,26,15,2,42,12,19,33,19,8,10,3,0,0,0,0,1,1,0,0,0
fukui-station-east-entrance,Face,2024-12-13 00:00:00,2024-12-14 00:00:00,700,7,193,51,36,81,41,32,32,24,1,55,29,28,31,19,7,12,21,0,0,0,0,0,0,0,0,0
