placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-14 10:00:00,2026-07-14 10:05:00,47
tojinbo-shotaro,Person,2026-07-14 10:05:00,2026-07-14 10:10:00,74
tojinbo-shotaro,Person,2026-07-14 10:10:00,2026-07-14 10:15:00,79
tojinbo-shotaro,Person,2026-07-14 10:15:00,2026-07-14 10:20:00,49
tojinbo-shotaro,Person,2026-07-14 10:20:00,2026-07-14 10:25:00,43
tojinbo-shotaro,Person,2026-07-14 10:25:00,2026-07-14 10:30:00,71
tojinbo-shotaro,Person,2026-07-14 10:30:00,2026-07-14 10:35:00,38
tojinbo-shotaro,Person,2026-07-14 10:35:00,2026-07-14 10:40:00,35
tojinbo-shotaro,Person,2026-07-14 10:40:00,2026-07-14 10:45:00,52
tojinbo-shotaro,Person,2026-07-14 10:45:00,2026-07-14 10:50:00,104
tojinbo-shotaro,Person,2026-07-14 10:50:00,2026-07-14 10:55:00,55
tojinbo-shotaro,Person,2026-07-14 10:55:00,2026-07-14 11:00:00,34
