444,Person,2024-11-29 07:37:37,2024-11-29 07:37:37,"{""box"":{""left"":1812,""right"":2843,""top"":2156,""bottom"":4541},""time"":1732833457600}",,,,,
445,Person,2024-11-29 07:37:39,2024-11-29 07:37:39,"{""box"":{""left"":6062,""right"":2687,""top"":6512,""bottom"":4416},""time"":1732833459020}",,,,,
446,Person,2024-11-29 07:37:40,2024-11-29 07:37:44,"{""box"":{""left"":5343,""right"":2750,""top"":5806,""bottom"":4572},""time"":1732833460334},{""box"":{""left"":5343,""right"":2750,""top"":5806,""bottom"":4572},""time"":1732833461012},{""box"":{""left"":5343,""right"":2750,""top"":5806,""bottom"":4572},""time"":1732833462163},{""box"":{""left"":5343,""right"":2750,""top"":5806,""bottom"":4572},""time"":1732833463018},{""box"":{""left"":5343,""right"":2750,""top"":5806,""bottom"":4572},""time"":1732833464029}",,,,,
447,Person,2024-11-29 07:37:43,2024-11-29 07:37:44,"{""box"":{""left"":162,""right"":6894,""top"":837,""bottom"":9874},""time"":1732833463918}",,,,,
448,Person,2024-11-29 07:37:45,2024-11-29 07:37:50,"{""box"":{""left"":2981,""right"":2864,""top"":3381,""bottom"":4604},""time"":1732833465153},{""box"":{""left"":2981,""right"":2864,""top"":3381,""bottom"":4604},""time"":1732833466050},{""box"":{""left"":2981,""right"":2864,""top"":3381,""bottom"":4604},""time"":1732833467027},{""box"":{""left"":2981,""right"":2864,""top"":3381,""bottom"":4604},""time"":1732833468036},{""box"":{""left"":2981,""right"":2864,""top"":3381,""bottom"":4604},""time"":1732833469005},{""box"":{""left"":2981,""right"":2864,""top"":3381,""bottom"":4604},""time"":1732833470033}",,,,,
449,Person,2024-11-29 07:38:38,2024-11-29 07:38:39,"{""box"":{""left"":2118,""right"":3000,""top"":2381,""bottom"":3489},""time"":1732833518874}",,,,,
450,Person,2024-11-29 07:38:43,2024-11-29 07:38:51,"{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833523651},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833524170},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833525015},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833526690},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833527037},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833528003},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833529020},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833530047},{""box"":{""left"":2481,""right"":2750,""top"":2868,""bottom"":4281},""time"":1732833531001}",,,,,
451,Person,2024-11-29 07:39:04,2024-11-29 07:39:05,"{""box"":{""left"":2037,""right"":2750,""top"":2325,""bottom"":3510},""time"":1732833544519}",,,,,
452,Person,2024-11-29 07:39:13,2024-11-29 07:39:15,"{""box"":{""left"":5975,""right"":2708,""top"":6424,""bottom"":4520},""time"":1732833553759},{""box"":{""left"":5975,""right"":2708,""top"":6424,""bottom"":4520},""time"":1732833554035},{""box"":{""left"":5975,""right"":2708,""top"":6424,""bottom"":4520},""time"":1732833555017}",,,,,
453,Person,2024-11-29 07:39:15,2024-11-29 07:39:18,"{""box"":{""left"":1987,""right"":2760,""top"":2249,""bottom"":3541},""time"":1732833555805}",,,,,
