placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-05 16:00:00,2024-12-05 16:05:00,71
tojinbo-shotaro,Person,2024-12-05 16:05:00,2024-12-05 16:10:00,60
tojinbo-shotaro,Person,2024-12-05 16:10:00,2024-12-05 16:15:00,59
tojinbo-shotaro,Person,2024-12-05 16:15:00,2024-12-05 16:20:00,73
tojinbo-shotaro,Person,2024-12-05 16:20:00,2024-12-05 16:25:00,70
tojinbo-shotaro,Person,2024-12-05 16:25:00,2024-12-05 16:30:00,44
tojinbo-shotaro,Person,2024-12-05 16:30:00,2024-12-05 16:35:00,43
tojinbo-shotaro,Person,2024-12-05 16:35:00,2024-12-05 16:40:00,22
tojinbo-shotaro,Person,2024-12-05 16:40:00,2024-12-05 16:45:00,48
tojinbo-shotaro,Person,2024-12-05 16:45:00,2024-12-05 16:50:00,18
tojinbo-shotaro,Person,2024-12-05 16:50:00,2024-12-05 16:55:00,4
tojinbo-shotaro,Person,2024-12-05 16:55:00,2024-12-05 17:00:00,2
