placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-08-01 00:00:00,2026-08-02 00:00:00,248,0,57,24,39,36,17,7,3,3,0,9,21,12,9,7,1,3,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-02 00:00:00,2026-08-03 00:00:00,183,0,36,37,26,25,9,2,2,0,0,6,13,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-03 00:00:00,2026-08-04 00:00:00,77,0,8,13,12,19,4,2,1,0,0,2,4,6,1,3,0,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-04 00:00:00,2026-08-05 00:00:00,69,0,9,9,12,10,3,1,1,2,0,1,3,4,7,4,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-05 00:00:00,2026-08-06 00:00:00,102,0,18,20,16,9,5,3,1,1,0,4,9,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-06 00:00:00,2026-08-07 00:00:00,123,0,21,24,17,22,10,0,1,0,0,7,5,4,10,1,0,0,0,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-07 00:00:00,2026-08-08 00:00:00,113,0,26,16,13,11,10,2,2,0,0,11,10,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-08 00:00:00,2026-08-09 00:00:00,353,0,93,43,42,55,18,5,2,2,0,10,30,28,16,7,1,0,0,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-09 00:00:00,2026-08-10 00:00:00,999,0,224,139,121,206,61,24,5,2,0,41,39,41,44,29,13,7,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-10 00:00:00,2026-08-11 00:00:00,686,1,136,115,97,94,39,5,6,1,0,38,57,45,30,19,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 00:00:00,2026-08-12 00:00:00,1007,1,203,121,127,171,64,28,13,3,0,54,68,60,51,29,11,0,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-12 00:00:00,2026-08-13 00:00:00,752,2,159,77,110,145,43,25,5,3,0,33,45,44,32,20,3,5,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-13 00:00:00,2026-08-14 00:00:00,1095,1,213,143,118,183,83,38,26,7,0,30,48,60,78,53,8,5,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-14 00:00:00,2026-08-15 00:00:00,831,1,195,110,100,127,62,20,3,4,0,32,47,45,49,26,7,3,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-15 00:00:00,2026-08-16 00:00:00,744,0,158,129,96,103,52,27,8,6,0,36,42,39,31,12,2,3,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-16 00:00:00,2026-08-17 00:00:00,519,0,125,69,60,81,44,22,8,0,0,16,27,29,21,9,6,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-17 00:00:00,2026-08-18 00:00:00,288,0,61,35,27,42,28,2,9,0,0,13,19,18,17,10,5,0,0,0,0,0,0,1,0,0,1,0
tojinbo-shotaro,Face,2026-08-18 00:00:00,2026-08-19 00:00:00,138,0,41,18,6,18,10,0,1,0,0,6,13,9,10,3,1,0,1,0,0,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-19 00:00:00,2026-08-20 00:00:00,107,0,28,22,16,12,5,0,2,0,0,4,5,3,3,3,1,2,0,0,0,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-20 00:00:00,2026-08-21 00:00:00,206,1,47,28,29,37,14,2,3,1,0,4,4,21,10,1,0,2,0,0,0,0,2,0,0,0,0,0
