placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-06-01 00:00:00,2026-06-02 00:00:00,59,0,9,10,6,12,3,4,1,3,0,3,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-02 00:00:00,2026-06-03 00:00:00,80,0,23,7,5,19,3,6,1,0,0,0,2,1,3,3,1,2,3,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-06-03 00:00:00,2026-06-04 00:00:00,33,0,5,3,3,10,4,1,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-04 00:00:00,2026-06-05 00:00:00,142,2,40,12,14,17,13,4,5,2,0,6,9,4,3,4,3,1,2,0,0,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-05 00:00:00,2026-06-06 00:00:00,136,0,26,5,19,16,14,12,6,4,0,2,5,8,7,2,6,1,1,0,1,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-06 00:00:00,2026-06-07 00:00:00,143,0,30,10,22,25,7,2,3,1,0,6,10,9,9,6,1,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-07 00:00:00,2026-06-08 00:00:00,506,3,115,61,66,71,37,3,8,3,0,26,27,32,22,16,9,3,3,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-06-08 00:00:00,2026-06-09 00:00:00,62,0,11,4,6,12,10,3,1,2,0,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-09 00:00:00,2026-06-10 00:00:00,50,0,8,9,5,9,5,1,0,2,0,2,1,2,0,1,3,1,0,0,0,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2026-06-10 00:00:00,2026-06-11 00:00:00,65,0,9,2,10,16,4,3,0,2,0,1,5,4,4,0,3,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-11 00:00:00,2026-06-12 00:00:00,113,1,24,12,17,11,9,2,2,1,0,5,6,3,12,4,3,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-12 00:00:00,2026-06-13 00:00:00,137,0,46,20,19,18,4,5,1,0,0,5,5,3,7,3,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-06-13 00:00:00,2026-06-14 00:00:00,232,0,42,41,33,23,13,7,5,3,0,8,21,8,13,6,8,0,0,0,1,0,0,0,0,0,0,0
