15103,Person,2024-12-21 20:42:03,2024-12-21 20:42:07,"{""box"":{""left"":1865,""right"":2791,""top"":2191,""bottom"":3562},""time"":1734781323343}",,,,,
15104,Person,2024-12-21 20:42:43,2024-12-21 20:42:45,"{""box"":{""left"":2437,""right"":4708,""top"":3137,""bottom"":6708},""time"":1734781363427}",,,,,
15105,Person,2024-12-21 20:42:44,2024-12-21 20:42:44,"{""box"":{""left"":2727,""right"":3358,""top"":3231,""bottom"":5720},""time"":1734781364281}",,,,,
15106,Person,2024-12-21 20:42:45,2024-12-21 20:42:46,"{""box"":{""left"":3425,""right"":3186,""top"":3831,""bottom"":4540},""time"":1734781365016}",,,,,
15108,Person,2024-12-21 20:42:46,2024-12-21 20:42:46,"{""box"":{""left"":4781,""right"":2822,""top"":5268,""bottom"":4739},""time"":1734781366712}",,,,,
15109,Person,2024-12-21 20:42:47,2024-12-21 20:42:50,"{""box"":{""left"":5403,""right"":3479,""top"":5731,""bottom"":4739},""time"":1734781367446}",,,,,
15110,Person,2024-12-21 20:42:48,2024-12-21 20:42:48,"{""box"":{""left"":5867,""right"":3335,""top"":6148,""bottom"":4491},""time"":1734781368564}",,,,,
15111,Person,2024-12-21 20:43:01,2024-12-21 20:43:06,"{""box"":{""left"":6206,""right"":2572,""top"":6606,""bottom"":4363},""time"":1734781381697}",,,,,
15112,Person,2024-12-21 20:43:03,2024-12-21 20:43:04,"{""box"":{""left"":5409,""right"":3120,""top"":5722,""bottom"":4419},""time"":1734781383210}",,,,,
15113,Person,2024-12-21 20:43:06,2024-12-21 20:43:11,"{""box"":{""left"":2925,""right"":2916,""top"":3437,""bottom"":4979},""time"":1734781386775}",,,,,
15114,Person,2024-12-21 20:43:08,2024-12-21 20:43:10,"{""box"":{""left"":2802,""right"":3582,""top"":3038,""bottom"":4238},""time"":1734781388137}",,,,,
15115,Person,2024-12-21 20:45:10,2024-12-21 20:45:10,"{""box"":{""left"":9137,""right"":2958,""top"":9381,""bottom"":3989},""time"":1734781510045}",,,,,
15116,Person,2024-12-21 20:45:19,2024-12-21 20:45:19,"{""box"":{""left"":9168,""right"":2906,""top"":9437,""bottom"":4000},""time"":1734781519773}",,,,,
