2172,Person,2025-01-21 11:49:32,2025-01-21 11:50:05,"{""box"":{""left"":8337,""right"":8000,""top"":9599,""bottom"":10000},""time"":1737427772928}",,,,,
2173,Person,2025-01-21 11:49:33,2025-01-21 11:49:58,"{""box"":{""left"":5248,""right"":7080,""top"":7488,""bottom"":10000},""time"":1737427773947}",,,,,
2175,Person,2025-01-21 11:49:39,2025-01-21 11:49:39,"{""box"":{""left"":3899,""right"":233,""top"":4056,""bottom"":1015},""time"":1737427779413}",,,,,
2176,Person,2025-01-21 11:49:44,2025-01-21 11:49:54,"{""box"":{""left"":2306,""right"":2187,""top"":2631,""bottom"":4875},""time"":1737427784549}",,,,,
2177,Person,2025-01-21 11:49:48,2025-01-21 11:49:48,"{""box"":{""left"":3300,""right"":375,""top"":3487,""bottom"":1281},""time"":1737427788441}",,,,,
2178,Person,2025-01-21 11:49:55,2025-01-21 11:49:59,"{""box"":{""left"":0,""right"":6570,""top"":900,""bottom"":9903},""time"":1737427795414}",,,,,
2179,Person,2025-01-21 11:49:59,2025-01-21 11:50:04,"{""box"":{""left"":0,""right"":6457,""top"":864,""bottom"":9895},""time"":1737427799485}",,,,,
2180,Person,2025-01-21 11:50:02,2025-01-21 11:50:06,"{""box"":{""left"":3518,""right"":260,""top"":3656,""bottom"":875},""time"":1737427802641}",,,,,
2181,Person,2025-01-21 11:50:07,2025-01-21 11:50:41,"{""box"":{""left"":2293,""right"":2072,""top"":2630,""bottom"":4583},""time"":1737427807590}",,,,,
2182,Person,2025-01-21 11:50:11,2025-01-21 11:50:11,"{""box"":{""left"":9,""right"":5758,""top"":889,""bottom"":9966},""time"":1737427811081}",,,,,
2183,Person,2025-01-21 11:50:11,2025-01-21 11:50:15,"{""box"":{""left"":3506,""right"":208,""top"":3625,""bottom"":791},""time"":1737427811254}",,,,,
2184,Person,2025-01-21 11:50:13,2025-01-21 11:50:13,"{""box"":{""left"":0,""right"":5990,""top"":1007,""bottom"":9844},""time"":1737427813340}",,,,,
2185,Person,2025-01-21 11:50:22,2025-01-21 11:50:22,"{""box"":{""left"":65,""right"":6307,""top"":602,""bottom"":8828},""time"":1737427822573}",,,,,
2186,Person,2025-01-21 11:50:50,2025-01-21 11:50:59,"{""box"":{""left"":2275,""right"":1791,""top"":2687,""bottom"":5041},""time"":1737427850316}",,,,,
2187,Person,2025-01-21 11:50:51,2025-01-21 11:50:55,"{""box"":{""left"":3592,""right"":239,""top"":3724,""bottom"":822},""time"":1737427851710}",,,,,
2188,Person,2025-01-21 11:50:53,2025-01-21 11:50:55,"{""box"":{""left"":0,""right"":5962,""top"":842,""bottom"":10000},""time"":1737427853679}",,,,,
2189,Person,2025-01-21 11:50:57,2025-01-21 11:50:57,"{""box"":{""left"":3243,""right"":260,""top"":3375,""bottom"":864},""time"":1737427857368}",,,,,
2190,Person,2025-01-21 11:51:02,2025-01-21 11:51:02,"{""box"":{""left"":8,""right"":5499,""top"":1167,""bottom"":9853},""time"":1737427862235}",,,,,
2191,Person,2025-01-21 11:51:09,2025-01-21 11:51:10,"{""box"":{""left"":4131,""right"":395,""top"":4350,""bottom"":1104},""time"":1737427869108}",,,,,
2192,Person,2025-01-21 11:51:13,2025-01-21 11:51:22,"{""box"":{""left"":2312,""right"":2156,""top"":2687,""bottom"":4510},""time"":1737427873200}",,,,,
