placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-09 14:00:00,2026-05-09 14:05:00,130
tojinbo-shotaro,Person,2026-05-09 14:05:00,2026-05-09 14:10:00,132
tojinbo-shotaro,Person,2026-05-09 14:10:00,2026-05-09 14:15:00,140
tojinbo-shotaro,Person,2026-05-09 14:15:00,2026-05-09 14:20:00,115
tojinbo-shotaro,Person,2026-05-09 14:20:00,2026-05-09 14:25:00,151
tojinbo-shotaro,Person,2026-05-09 14:25:00,2026-05-09 14:30:00,214
tojinbo-shotaro,Person,2026-05-09 14:30:00,2026-05-09 14:35:00,155
tojinbo-shotaro,Person,2026-05-09 14:35:00,2026-05-09 14:40:00,145
tojinbo-shotaro,Person,2026-05-09 14:40:00,2026-05-09 14:45:00,172
tojinbo-shotaro,Person,2026-05-09 14:45:00,2026-05-09 14:50:00,149
tojinbo-shotaro,Person,2026-05-09 14:50:00,2026-05-09 14:55:00,155
tojinbo-shotaro,Person,2026-05-09 14:55:00,2026-05-09 15:00:00,121
