927,LicensePlate,2024-11-04 12:34:59,2024-11-04 12:35:13,"{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691299081},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691302014},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691303021},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691304051},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691305060},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691306058},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691307026},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691308023},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691309000},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691310028},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691311003},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691312000},{""box"":{""left"":1217,""right"":4008,""top"":1433,""bottom"":4312},""time"":1730691313009}",,,佐賀,580,も
929,LicensePlate,2024-11-04 12:35:16,2024-11-04 12:35:26,"{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691316419},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691319055},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691320052},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691321018},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691322026},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691323023},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691324000},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691325028},{""box"":{""left"":1826,""right"":4107,""top"":2131,""bottom"":4502},""time"":1730691326006}",,,京都,324,は
930,LicensePlate,2024-11-04 12:35:48,2024-11-04 12:35:59,"{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691348517},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691349055},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691350023},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691351021},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691352028},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691353026},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691354002},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691355011},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691356000},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691357007},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691358016},{""box"":{""left"":1379,""right"":4007,""top"":1686,""bottom"":4327},""time"":1730691359046}",,,福岡,584,たぬ
931,LicensePlate,2024-11-04 12:36:07,2024-11-04 12:36:15,"{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691367064},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691368030},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691369028},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691370004},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691371001},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691372008},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691373005},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691374045},{""box"":{""left"":2010,""right"":4302,""top"":2300,""bottom"":4661},""time"":1730691375045}",,,神戸,304,て
932,LicensePlate,2024-11-04 12:36:18,2024-11-04 12:36:26,"{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691378787},{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691380019},{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691381024},{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691382032},{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691383000},{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691384028},{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691385005},{""box"":{""left"":2261,""right"":4112,""top"":2634,""bottom"":4558},""time"":1730691386003}",,,岐阜,502,す
934,LicensePlate,2024-11-04 12:37:32,2024-11-04 12:37:40,"{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691452138},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691453002},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691454010},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691455007},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691456016},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691457013},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691458022},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691459020},{""box"":{""left"":1197,""right"":3935,""top"":1483,""bottom"":4263},""time"":1730691460027}",,,滋賀,581,さ
936,LicensePlate,2024-11-04 12:37:44,2024-11-04 12:37:53,"{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691464436},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691465006},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691466003},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691467001},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691468008},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691469005},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691470016},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691471015},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691472025},{""box"":{""left"":1582,""right"":4190,""top"":1921,""bottom"":4545},""time"":1730691473023}",,,神戸,339,せ
937,LicensePlate,2024-11-04 12:37:57,2024-11-04 12:38:07,"{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691477500},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691478000},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691479068},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691480007},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691481007},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691482016},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691483021},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691484023},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691485022},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691486020},{""box"":{""left"":1866,""right"":4138,""top"":2184,""bottom"":4570},""time"":1730691487032}",,,宮崎,300,つ
939,LicensePlate,2024-11-04 12:38:10,2024-11-04 12:38:18,"{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691490362},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691491033},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691492001},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691493000},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691494011},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691495020},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691496016},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691497020},{""box"":{""left"":1483,""right"":3951,""top"":1769,""bottom"":4270},""time"":1730691498023}",,,福岡,300,み
940,LicensePlate,2024-11-04 12:38:23,2024-11-04 12:38:33,"{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691503533},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691504001},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691505007},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691506015},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691507018},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691508024},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691509038},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691510036},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691511074},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691512008},{""box"":{""left"":1819,""right"":4049,""top"":2078,""bottom"":4344},""time"":1730691513018}",,,習志野名古屋,33,は
