placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-16 10:00:00,2026-05-16 10:05:00,94
tojinbo-shotaro,Person,2026-05-16 10:05:00,2026-05-16 10:10:00,129
tojinbo-shotaro,Person,2026-05-16 10:10:00,2026-05-16 10:15:00,166
tojinbo-shotaro,Person,2026-05-16 10:15:00,2026-05-16 10:20:00,119
tojinbo-shotaro,Person,2026-05-16 10:20:00,2026-05-16 10:25:00,92
tojinbo-shotaro,Person,2026-05-16 10:25:00,2026-05-16 10:30:00,128
tojinbo-shotaro,Person,2026-05-16 10:30:00,2026-05-16 10:35:00,82
tojinbo-shotaro,Person,2026-05-16 10:35:00,2026-05-16 10:40:00,104
tojinbo-shotaro,Person,2026-05-16 10:40:00,2026-05-16 10:45:00,116
tojinbo-shotaro,Person,2026-05-16 10:45:00,2026-05-16 10:50:00,166
tojinbo-shotaro,Person,2026-05-16 10:50:00,2026-05-16 10:55:00,131
tojinbo-shotaro,Person,2026-05-16 10:55:00,2026-05-16 11:00:00,183
