placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-08-22 00:00:00,2026-08-22 01:00:00,0
tojinbo-shotaro,Person,2026-08-22 01:00:00,2026-08-22 02:00:00,0
tojinbo-shotaro,Person,2026-08-22 02:00:00,2026-08-22 03:00:00,5
tojinbo-shotaro,Person,2026-08-22 03:00:00,2026-08-22 04:00:00,0
tojinbo-shotaro,Person,2026-08-22 04:00:00,2026-08-22 05:00:00,28
tojinbo-shotaro,Person,2026-08-22 05:00:00,2026-08-22 06:00:00,73
tojinbo-shotaro,Person,2026-08-22 06:00:00,2026-08-22 07:00:00,54
tojinbo-shotaro,Person,2026-08-22 07:00:00,2026-08-22 08:00:00,45
tojinbo-shotaro,Person,2026-08-22 08:00:00,2026-08-22 09:00:00,302
tojinbo-shotaro,Person,2026-08-22 09:00:00,2026-08-22 10:00:00,1096
tojinbo-shotaro,Person,2026-08-22 10:00:00,2026-08-22 11:00:00,1805
tojinbo-shotaro,Person,2026-08-22 11:00:00,2026-08-22 12:00:00,2346
tojinbo-shotaro,Person,2026-08-22 12:00:00,2026-08-22 13:00:00,2836
tojinbo-shotaro,Person,2026-08-22 13:00:00,2026-08-22 14:00:00,2887
tojinbo-shotaro,Person,2026-08-22 14:00:00,2026-08-22 15:00:00,2743
tojinbo-shotaro,Person,2026-08-22 15:00:00,2026-08-22 16:00:00,2480
tojinbo-shotaro,Person,2026-08-22 16:00:00,2026-08-22 17:00:00,2352
tojinbo-shotaro,Person,2026-08-22 17:00:00,2026-08-22 18:00:00,716
tojinbo-shotaro,Person,2026-08-22 18:00:00,2026-08-22 19:00:00,171
tojinbo-shotaro,Person,2026-08-22 19:00:00,2026-08-22 20:00:00,25
tojinbo-shotaro,Person,2026-08-22 20:00:00,2026-08-22 21:00:00,4
tojinbo-shotaro,Person,2026-08-22 21:00:00,2026-08-22 22:00:00,0
tojinbo-shotaro,Person,2026-08-22 22:00:00,2026-08-22 23:00:00,9
tojinbo-shotaro,Person,2026-08-22 23:00:00,2026-08-23 00:00:00,0
