placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-08-23 00:00:00,2026-08-23 01:00:00,15
tojinbo-shotaro,Person,2026-08-23 01:00:00,2026-08-23 02:00:00,12
tojinbo-shotaro,Person,2026-08-23 02:00:00,2026-08-23 03:00:00,3
tojinbo-shotaro,Person,2026-08-23 03:00:00,2026-08-23 04:00:00,0
tojinbo-shotaro,Person,2026-08-23 04:00:00,2026-08-23 05:00:00,9
tojinbo-shotaro,Person,2026-08-23 05:00:00,2026-08-23 06:00:00,91
tojinbo-shotaro,Person,2026-08-23 06:00:00,2026-08-23 07:00:00,35
tojinbo-shotaro,Person,2026-08-23 07:00:00,2026-08-23 08:00:00,63
tojinbo-shotaro,Person,2026-08-23 08:00:00,2026-08-23 09:00:00,418
tojinbo-shotaro,Person,2026-08-23 09:00:00,2026-08-23 10:00:00,987
tojinbo-shotaro,Person,2026-08-23 10:00:00,2026-08-23 11:00:00,2422
tojinbo-shotaro,Person,2026-08-23 11:00:00,2026-08-23 12:00:00,3071
tojinbo-shotaro,Person,2026-08-23 12:00:00,2026-08-23 13:00:00,3162
tojinbo-shotaro,Person,2026-08-23 13:00:00,2026-08-23 14:00:00,2725
tojinbo-shotaro,Person,2026-08-23 14:00:00,2026-08-23 15:00:00,2856
tojinbo-shotaro,Person,2026-08-23 15:00:00,2026-08-23 16:00:00,2749
tojinbo-shotaro,Person,2026-08-23 16:00:00,2026-08-23 17:00:00,2249
tojinbo-shotaro,Person,2026-08-23 17:00:00,2026-08-23 18:00:00,696
tojinbo-shotaro,Person,2026-08-23 18:00:00,2026-08-23 19:00:00,181
tojinbo-shotaro,Person,2026-08-23 19:00:00,2026-08-23 20:00:00,0
tojinbo-shotaro,Person,2026-08-23 20:00:00,2026-08-23 21:00:00,5
tojinbo-shotaro,Person,2026-08-23 21:00:00,2026-08-23 22:00:00,0
tojinbo-shotaro,Person,2026-08-23 22:00:00,2026-08-23 23:00:00,17
tojinbo-shotaro,Person,2026-08-23 23:00:00,2026-08-24 00:00:00,0
