placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-08-09 00:00:00,2026-08-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 01:00:00,2026-08-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 02:00:00,2026-08-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 03:00:00,2026-08-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 04:00:00,2026-08-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 05:00:00,2026-08-09 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 06:00:00,2026-08-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 07:00:00,2026-08-09 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 08:00:00,2026-08-09 09:00:00,21,0,6,1,1,3,1,2,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 09:00:00,2026-08-09 10:00:00,61,0,18,0,7,5,9,0,3,2,0,2,4,4,1,4,0,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 10:00:00,2026-08-09 11:00:00,103,0,32,5,9,4,3,6,1,3,0,14,3,8,5,2,6,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 11:00:00,2026-08-09 12:00:00,105,0,42,4,4,6,2,3,3,3,0,10,6,8,5,1,3,2,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 12:00:00,2026-08-09 13:00:00,106,1,25,7,2,11,6,9,3,2,0,11,9,4,9,5,0,1,0,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 13:00:00,2026-08-09 14:00:00,83,0,24,3,7,10,4,1,2,1,0,7,6,8,3,3,3,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 14:00:00,2026-08-09 15:00:00,84,0,28,8,8,7,6,3,1,0,0,4,2,7,5,2,1,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 15:00:00,2026-08-09 16:00:00,84,3,38,7,5,8,3,3,0,0,1,6,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 16:00:00,2026-08-09 17:00:00,73,1,20,7,7,7,2,2,2,1,0,6,3,1,9,2,1,2,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 17:00:00,2026-08-09 18:00:00,72,0,23,3,3,13,3,1,1,0,0,7,6,3,4,2,1,0,0,0,2,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 18:00:00,2026-08-09 19:00:00,56,1,13,1,3,8,2,3,0,0,0,8,6,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 19:00:00,2026-08-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 20:00:00,2026-08-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 21:00:00,2026-08-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 22:00:00,2026-08-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 23:00:00,2026-08-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
