70405,Person,2024-10-26 23:13:31,2024-10-26 23:13:31,{"left":2190,"right":3580,"top":2820,"bottom":4809},,,,,
70406,Person,2024-10-26 23:13:31,2024-10-26 23:13:38,{"left":2357,"right":3128,"top":2919,"bottom":5940},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952012108},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952012265},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952012455},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952012616},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952012767},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952012920},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952013125},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952013270},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952013433},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952013587},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952013785},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952013937},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952014087},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952014305},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952014444},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952014606},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952014751},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952014968},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952015110},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952015264},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952015412},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952015633},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952015773},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952016086},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952016296},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952016435},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952016594},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952016757},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952016953},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952017102},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952017262},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952017474},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952017606},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952017928},{"box":{"left":2357,"right":3128,"top":2919,"bottom":5940},"time":1729952018125},,,,,
