64036,Person,2024-10-21 07:47:03,2024-10-21 07:47:06,{"left":1868,"right":2958,"top":2231,"bottom":4552},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464424343},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464424395},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464424455},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464424516},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464425577},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464426640},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464426701},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464426757},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464426808},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464426858},{"box":{"left":1868,"right":2958,"top":2231,"bottom":4552},"time":1729464426919},,,,,
64037,Person,2024-10-21 07:47:08,2024-10-21 07:47:12,{"left":2011,"right":3697,"top":2617,"bottom":6031},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464428975},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429036},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429208},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429380},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429441},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429493},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429554},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429606},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429666},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429718},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429778},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429829},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429880},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464429940},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430001},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430062},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430113},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430174},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430226},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430277},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430337},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430398},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430449},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430511},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430562},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430622},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430674},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430734},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430786},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430847},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430908},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464430958},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431010},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431071},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431121},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431182},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431233},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431294},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431355},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431408},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431467},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431518},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431578},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431629},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431692},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431752},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431814},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431874},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431925},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464431985},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432037},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432088},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432151},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432213},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432272},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432324},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432384},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432435},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432497},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432547},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432609},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432670},{"box":{"left":2011,"right":3697,"top":2617,"bottom":6031},"time":1729464432831},,,,,
64039,Person,2024-10-21 07:47:13,2024-10-21 07:47:16,{"left":2331,"right":3592,"top":2887,"bottom":5936},{"box":{"left":2331,"right":3592,"top":2887,"bottom":5936},"time":1729464434028},{"box":{"left":2331,"right":3592,"top":2887,"bottom":5936},"time":1729464435993},{"box":{"left":2331,"right":3592,"top":2887,"bottom":5936},"time":1729464436105},{"box":{"left":2331,"right":3592,"top":2887,"bottom":5936},"time":1729464436166},{"box":{"left":2331,"right":3592,"top":2887,"bottom":5936},"time":1729464436277},{"box":{"left":2331,"right":3592,"top":2887,"bottom":5936},"time":1729464436339},{"box":{"left":2331,"right":3592,"top":2887,"bottom":5936},"time":1729464436399},,,,,
64040,Person,2024-10-21 07:47:15,2024-10-21 07:47:17,{"left":6256,"right":2635,"top":6581,"bottom":4416},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435312},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435423},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435486},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435546},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435597},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435659},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435718},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435770},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435830},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435882},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464435942},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464436006},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464436054},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464436118},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464436179},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464436784},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464436844},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464436905},{"box":{"left":6256,"right":2635,"top":6581,"bottom":4416},"time":1729464437189},,,,,
64041,Person,2024-10-21 07:47:18,2024-10-21 07:47:19,{"left":100,"right":7937,"top":687,"bottom":10000},{"box":{"left":100,"right":7937,"top":687,"bottom":10000},"time":1729464439052},{"box":{"left":100,"right":7937,"top":687,"bottom":10000},"time":1729464439109},,,,,
64042,Person,2024-10-21 07:47:20,2024-10-21 07:47:21,{"left":3562,"right":2561,"top":4087,"bottom":4665},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464440655},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464440718},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464440892},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464440951},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464441003},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464441064},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464441116},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464441177},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464441227},{"box":{"left":3562,"right":2561,"top":4087,"bottom":4665},"time":1729464441349},,,,,
64043,Person,2024-10-21 07:47:25,2024-10-21 07:47:25,{"left":2068,"right":2791,"top":2368,"bottom":3562},{"box":{"left":2068,"right":2791,"top":2368,"bottom":3562},"time":1729464445895},,,,,
64044,Person,2024-10-21 07:47:26,2024-10-21 07:47:27,{"left":1825,"right":2714,"top":2130,"bottom":4349},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446478},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446529},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446577},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446629},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446689},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446750},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446864},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446915},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464446976},{"box":{"left":1825,"right":2714,"top":2130,"bottom":4349},"time":1729464447037},,,,,
64045,Person,2024-10-21 07:47:26,2024-10-21 07:47:28,{"left":2093,"right":2739,"top":2712,"bottom":5093},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464446643},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464446878},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464446929},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464446990},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447051},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447149},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447200},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447261},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447312},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447375},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447435},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447486},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447546},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447710},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447771},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447822},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464447883},{"box":{"left":2093,"right":2739,"top":2712,"bottom":5093},"time":1729464448166},,,,,
64046,Person,2024-10-21 07:47:26,2024-10-21 07:47:32,{"left":2547,"right":2845,"top":2972,"bottom":4971},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464446893},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447066},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447089},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447163},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447214},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447275},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447326},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447389},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447450},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447501},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447561},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447598},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447659},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447725},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447785},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447837},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447897},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447943},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464447994},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448055},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448115},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448181},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448228},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448280},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448331},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448390},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448440},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448503},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448553},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448604},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448664},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448727},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448777},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448840},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448900},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464448951},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449014},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449065},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449118},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449176},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449238},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449288},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449349},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449401},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449462},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449513},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449566},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449624},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449686},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449737},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449799},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449859},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449909},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464449969},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450022},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450083},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450135},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450194},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450247},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450307},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450360},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450419},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450480},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450534},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450583},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450647},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450707},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450759},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450819},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450881},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450941},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464450993},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451054},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451105},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451165},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451215},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451277},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451338},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451388},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451450},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451510},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451563},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451624},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451675},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451736},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451798},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451858},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451909},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464451970},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452032},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452081},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452144},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452203},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452254},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452315},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452366},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452427},{"box":{"left":2547,"right":2845,"top":2972,"bottom":4971},"time":1729464452478},,,,,
