18927,Person,2024-10-24 07:25:11,2024-10-24 07:25:21,{"left":4791,"right":2355,"top":5174,"bottom":4143},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315163},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315213},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315266},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315328},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315387},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315439},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315500},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315550},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315612},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315673},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315724},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315785},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315836},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315896},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722315948},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316009},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316068},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316119},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316171},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316232},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316292},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316344},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316404},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316454},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316517},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316566},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316628},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316693},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316743},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316805},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316918},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722316979},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317029},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317090},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317140},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317201},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317252},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317313},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317374},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317426},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317486},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317536},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317597},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317657},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317720},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317781},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317831},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317891},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317945},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722317994},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318001},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318058},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318065},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318117},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318125},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318167},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318173},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318230},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318235},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318279},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318287},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318341},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318347},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318392},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318399},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318453},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318460},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318503},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318510},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318566},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318573},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318618},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318626},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318680},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722318686},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320610},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320620},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320669},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320675},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320722},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320729},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320782},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722320791},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722321528},{"box":{"left":4791,"right":2355,"top":5174,"bottom":4143},"time":1729722321537},,,,,
