32580,Person,2024-10-25 05:40:12,2024-10-25 05:40:14,{"left":1837,"right":2843,"top":2181,"bottom":3635},{"box":{"left":1837,"right":2843,"top":2181,"bottom":3635},"time":1729802413888},{"box":{"left":1837,"right":2843,"top":2181,"bottom":3635},"time":1729802413948},{"box":{"left":1837,"right":2843,"top":2181,"bottom":3635},"time":1729802414009},{"box":{"left":1837,"right":2843,"top":2181,"bottom":3635},"time":1729802414282},,,,,
32581,Person,2024-10-25 05:40:23,2024-10-25 05:40:26,{"left":1825,"right":2843,"top":2131,"bottom":4145},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802423550},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802423652},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802423714},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802423763},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424112},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424172},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424221},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424285},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424333},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424395},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424455},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424508},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424567},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424620},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424681},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424743},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424793},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424844},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424906},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802424968},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425019},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425079},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425129},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425192},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425251},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425304},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425365},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425416},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425476},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425529},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425590},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425641},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425702},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802425865},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802426088},{"box":{"left":1825,"right":2843,"top":2131,"bottom":4145},"time":1729802426426},,,,,
