placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-09-23 00:00:00,2026-09-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 01:00:00,2026-09-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 02:00:00,2026-09-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 03:00:00,2026-09-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 04:00:00,2026-09-23 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 05:00:00,2026-09-23 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 06:00:00,2026-09-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 07:00:00,2026-09-23 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 08:00:00,2026-09-23 09:00:00,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 09:00:00,2026-09-23 10:00:00,16,0,2,2,3,3,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 10:00:00,2026-09-23 11:00:00,46,0,11,2,6,14,1,3,0,2,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 11:00:00,2026-09-23 12:00:00,106,0,16,12,9,11,9,2,0,0,0,6,24,10,3,2,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 12:00:00,2026-09-23 13:00:00,161,0,27,19,28,30,14,6,3,2,0,4,10,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 13:00:00,2026-09-23 14:00:00,177,1,59,29,19,17,18,5,4,1,0,6,4,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 14:00:00,2026-09-23 15:00:00,79,0,16,14,13,10,3,2,2,0,0,2,5,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 15:00:00,2026-09-23 16:00:00,60,0,15,8,3,8,2,1,2,0,0,2,5,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 16:00:00,2026-09-23 17:00:00,55,1,11,7,9,8,4,1,0,0,0,2,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 17:00:00,2026-09-23 18:00:00,6,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 18:00:00,2026-09-23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 19:00:00,2026-09-23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 20:00:00,2026-09-23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 21:00:00,2026-09-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 22:00:00,2026-09-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-09-23 23:00:00,2026-09-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
