placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-08-11 00:00:00,2026-08-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 01:00:00,2026-08-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 02:00:00,2026-08-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 03:00:00,2026-08-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 04:00:00,2026-08-11 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 05:00:00,2026-08-11 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 06:00:00,2026-08-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 07:00:00,2026-08-11 08:00:00,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 08:00:00,2026-08-11 09:00:00,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 09:00:00,2026-08-11 10:00:00,12,0,4,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 10:00:00,2026-08-11 11:00:00,34,0,6,2,7,6,3,3,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 11:00:00,2026-08-11 12:00:00,64,0,18,10,2,7,4,4,3,2,0,3,3,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 12:00:00,2026-08-11 13:00:00,263,0,58,39,41,29,14,11,3,0,0,12,20,12,8,11,5,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 13:00:00,2026-08-11 14:00:00,177,0,25,15,22,55,20,6,1,0,0,6,5,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 14:00:00,2026-08-11 15:00:00,57,0,10,6,6,7,3,2,0,0,0,3,6,3,6,2,3,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 15:00:00,2026-08-11 16:00:00,144,0,32,12,14,17,8,0,3,0,0,13,16,10,15,4,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 16:00:00,2026-08-11 17:00:00,150,0,27,23,18,29,8,2,2,1,0,7,6,13,7,6,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 17:00:00,2026-08-11 18:00:00,92,0,18,13,13,13,4,0,0,0,0,7,11,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 18:00:00,2026-08-11 19:00:00,6,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 19:00:00,2026-08-11 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 20:00:00,2026-08-11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 21:00:00,2026-08-11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 22:00:00,2026-08-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-08-11 23:00:00,2026-08-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
