837,LicensePlate,2024-11-20 15:04:28,2024-11-20 15:04:29,"{""box"":{""left"":6100,""right"":8611,""top"":6771,""bottom"":9999},""time"":1732082668921}",,,滋賀,501,ら
839,LicensePlate,2024-11-20 15:04:32,2024-11-20 15:04:35,"{""box"":{""left"":2371,""right"":6621,""top"":2642,""bottom"":7050},""time"":1732082672087},{""box"":{""left"":2371,""right"":6621,""top"":2642,""bottom"":7050},""time"":1732082673035},{""box"":{""left"":2371,""right"":6621,""top"":2642,""bottom"":7050},""time"":1732082674094},{""box"":{""left"":2371,""right"":6621,""top"":2642,""bottom"":7050},""time"":1732082675060}",,,名古屋,332,ゆ
841,LicensePlate,2024-11-20 15:04:38,2024-11-20 15:04:40,"{""box"":{""left"":6017,""right"":7718,""top"":6585,""bottom"":8990},""time"":1732082678476},{""box"":{""left"":6017,""right"":7718,""top"":6585,""bottom"":8990},""time"":1732082680012}",,,名古屋,332,ゆ
842,LicensePlate,2024-11-20 15:04:43,2024-11-20 15:04:47,"{""box"":{""left"":2375,""right"":6661,""top"":2681,""bottom"":7020},""time"":1732082683305},{""box"":{""left"":2375,""right"":6661,""top"":2681,""bottom"":7020},""time"":1732082684067},{""box"":{""left"":2375,""right"":6661,""top"":2681,""bottom"":7020},""time"":1732082685001},{""box"":{""left"":2375,""right"":6661,""top"":2681,""bottom"":7020},""time"":1732082686001},{""box"":{""left"":2375,""right"":6661,""top"":2681,""bottom"":7020},""time"":1732082687005}",,,船橋,317,ひ
843,LicensePlate,2024-11-20 15:04:51,2024-11-20 15:04:55,"{""box"":{""left"":6029,""right"":7458,""top"":6673,""bottom"":8803},""time"":1732082691417},{""box"":{""left"":6029,""right"":7458,""top"":6673,""bottom"":8803},""time"":1732082695060}",,,相模,317,ひ
844,LicensePlate,2024-11-20 15:07:09,2024-11-20 15:07:18,"{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082829332},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082830063},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082831029},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082832006},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082833003},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082834009},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082835015},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082836012},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082837019},{""box"":{""left"":2342,""right"":6621,""top"":2592,""bottom"":6947},""time"":1732082838018}",,,名古屋,331,す
845,LicensePlate,2024-11-20 15:07:26,2024-11-20 15:07:31,"{""box"":{""left"":5825,""right"":7463,""top"":6370,""bottom"":8607},""time"":1732082846707},{""box"":{""left"":5825,""right"":7463,""top"":6370,""bottom"":8607},""time"":1732082851012}",,,名古屋,331,す
846,Face,2024-11-20 15:07:32,2024-11-20 15:07:32,"{""box"":{""left"":5960,""right"":4800,""top"":6647,""bottom"":5933},""time"":1732082852258}","13,17",male,,,
849,LicensePlate,2024-11-20 15:07:49,2024-11-20 15:07:56,"{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082869027},{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082870023},{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082871031},{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082872027},{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082873066},{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082874006},{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082875009},{""box"":{""left"":2368,""right"":6733,""top"":2610,""bottom"":7042},""time"":1732082876009}",,,福井,300,る
850,LicensePlate,2024-11-20 15:08:01,2024-11-20 15:08:04,"{""box"":{""left"":5468,""right"":7865,""top"":6149,""bottom"":9136},""time"":1732082881861},{""box"":{""left"":5468,""right"":7865,""top"":6149,""bottom"":9136},""time"":1732082884031}",,,福井,300,る
852,Face,2024-11-20 15:08:05,2024-11-20 15:08:05,"{""box"":{""left"":5102,""right"":2889,""top"":5881,""bottom"":4095},""time"":1732082885903}","35,44",male,,,
854,LicensePlate,2024-11-20 15:08:08,2024-11-20 15:08:13,"{""box"":{""left"":2566,""right"":6722,""top"":2896,""bottom"":7174},""time"":1732082888405},{""box"":{""left"":2566,""right"":6722,""top"":2896,""bottom"":7174},""time"":1732082890010},{""box"":{""left"":2566,""right"":6722,""top"":2896,""bottom"":7174},""time"":1732082891009},{""box"":{""left"":2566,""right"":6722,""top"":2896,""bottom"":7174},""time"":1732082892015},{""box"":{""left"":2566,""right"":6722,""top"":2896,""bottom"":7174},""time"":1732082893011}",,,名古屋,302,わ
855,LicensePlate,2024-11-20 15:08:16,2024-11-20 15:08:18,"{""box"":{""left"":5516,""right"":7916,""top"":6184,""bottom"":9153},""time"":1732082896248},{""box"":{""left"":5516,""right"":7916,""top"":6184,""bottom"":9153},""time"":1732082898027}",,,名古屋,302,わ
