placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2024-10-27 00:00:00,2024-10-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 01:00:00,2024-10-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 02:00:00,2024-10-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 03:00:00,2024-10-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 04:00:00,2024-10-27 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 05:00:00,2024-10-27 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 06:00:00,2024-10-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 07:00:00,2024-10-27 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 08:00:00,2024-10-27 09:00:00,12,0,5,0,0,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 09:00:00,2024-10-27 10:00:00,40,0,8,1,3,7,0,1,4,2,0,1,1,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 10:00:00,2024-10-27 11:00:00,55,0,8,2,4,4,2,3,0,2,1,6,4,7,3,3,3,2,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 11:00:00,2024-10-27 12:00:00,54,0,11,2,4,4,1,5,2,2,0,3,4,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 12:00:00,2024-10-27 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 13:00:00,2024-10-27 14:00:00,53,2,15,6,2,5,3,3,0,0,0,4,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 14:00:00,2024-10-27 15:00:00,39,1,10,1,3,2,3,2,0,1,0,0,3,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 15:00:00,2024-10-27 16:00:00,45,0,11,1,1,1,4,1,1,1,0,8,1,3,3,6,2,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 16:00:00,2024-10-27 17:00:00,14,0,1,0,0,3,1,0,1,0,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 17:00:00,2024-10-27 18:00:00,45,0,16,0,3,5,2,1,1,0,0,4,2,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 18:00:00,2024-10-27 19:00:00,53,0,20,0,2,7,2,0,1,1,0,8,4,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 19:00:00,2024-10-27 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 20:00:00,2024-10-27 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 21:00:00,2024-10-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 22:00:00,2024-10-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-10-27 23:00:00,2024-10-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
