placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-12-21 21:00:00,2024-12-21 21:05:00,33
fukui-station-east-entrance,Person,2024-12-21 21:05:00,2024-12-21 21:10:00,49
fukui-station-east-entrance,Person,2024-12-21 21:10:00,2024-12-21 21:15:00,12
fukui-station-east-entrance,Person,2024-12-21 21:15:00,2024-12-21 21:20:00,7
fukui-station-east-entrance,Person,2024-12-21 21:20:00,2024-12-21 21:25:00,27
fukui-station-east-entrance,Person,2024-12-21 21:25:00,2024-12-21 21:30:00,36
fukui-station-east-entrance,Person,2024-12-21 21:30:00,2024-12-21 21:35:00,30
fukui-station-east-entrance,Person,2024-12-21 21:35:00,2024-12-21 21:40:00,18
