placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2024-11-23 00:00:00,2024-11-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 01:00:00,2024-11-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 02:00:00,2024-11-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 03:00:00,2024-11-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 04:00:00,2024-11-23 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 05:00:00,2024-11-23 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 06:00:00,2024-11-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 07:00:00,2024-11-23 08:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 08:00:00,2024-11-23 09:00:00,63,0,12,5,8,11,3,3,2,1,0,2,4,3,6,1,0,1,0,0,0,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 09:00:00,2024-11-23 10:00:00,118,0,33,8,9,11,11,6,2,3,0,9,4,6,10,2,2,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 10:00:00,2024-11-23 11:00:00,110,0,28,5,8,6,7,7,7,3,0,9,3,6,5,10,6,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 11:00:00,2024-11-23 12:00:00,90,0,28,9,6,9,2,8,1,2,0,6,3,5,3,3,2,1,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 12:00:00,2024-11-23 13:00:00,85,0,23,7,4,9,6,4,3,5,0,3,4,0,4,9,1,1,0,0,2,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 13:00:00,2024-11-23 14:00:00,123,0,25,7,6,17,6,10,5,2,0,14,9,6,5,4,2,2,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 14:00:00,2024-11-23 15:00:00,124,1,30,12,8,17,8,7,5,1,0,8,6,4,8,4,3,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 15:00:00,2024-11-23 16:00:00,122,1,40,10,6,12,7,1,3,1,1,15,6,4,5,2,6,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 16:00:00,2024-11-23 17:00:00,146,1,45,9,18,13,11,1,8,2,0,17,5,6,8,1,0,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 17:00:00,2024-11-23 18:00:00,85,1,27,1,5,7,9,3,2,1,0,16,5,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 18:00:00,2024-11-23 19:00:00,108,0,27,7,8,15,9,5,3,3,0,11,4,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 19:00:00,2024-11-23 20:00:00,7,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 20:00:00,2024-11-23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 21:00:00,2024-11-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 22:00:00,2024-11-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-23 23:00:00,2024-11-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
