placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2024-11-02 00:00:00,2024-11-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 01:00:00,2024-11-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 02:00:00,2024-11-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 03:00:00,2024-11-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 04:00:00,2024-11-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 05:00:00,2024-11-02 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 06:00:00,2024-11-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 07:00:00,2024-11-02 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 08:00:00,2024-11-02 09:00:00,34,0,11,2,1,3,5,3,2,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 09:00:00,2024-11-02 10:00:00,111,1,39,7,8,12,9,3,0,1,0,9,1,7,6,6,0,0,1,0,0,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 10:00:00,2024-11-02 11:00:00,121,0,39,15,5,19,10,2,1,3,0,10,2,3,4,5,0,2,0,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 11:00:00,2024-11-02 12:00:00,109,2,40,7,7,11,8,4,4,2,0,10,3,1,3,2,1,4,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 12:00:00,2024-11-02 13:00:00,108,2,27,6,8,15,6,5,1,3,0,13,3,2,7,5,1,2,1,0,0,0,0,0,0,0,1,0
fukui-station-east-entrance,Face,2024-11-02 13:00:00,2024-11-02 14:00:00,119,0,54,8,2,13,6,4,2,1,1,13,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 14:00:00,2024-11-02 15:00:00,70,4,25,4,4,6,10,1,1,0,0,6,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 15:00:00,2024-11-02 16:00:00,77,1,28,4,4,17,3,2,0,2,0,6,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 16:00:00,2024-11-02 17:00:00,107,1,40,8,7,9,12,3,1,2,0,7,8,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 17:00:00,2024-11-02 18:00:00,120,2,41,9,8,13,3,3,2,3,0,9,2,6,5,8,2,3,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 18:00:00,2024-11-02 19:00:00,67,1,23,5,5,11,7,2,0,0,0,5,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 19:00:00,2024-11-02 20:00:00,8,0,4,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 20:00:00,2024-11-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 21:00:00,2024-11-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 22:00:00,2024-11-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-11-02 23:00:00,2024-11-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
