placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-23 17:00:00,2026-07-23 17:05:00,42
tojinbo-shotaro,Person,2026-07-23 17:05:00,2026-07-23 17:10:00,59
tojinbo-shotaro,Person,2026-07-23 17:10:00,2026-07-23 17:15:00,8
tojinbo-shotaro,Person,2026-07-23 17:15:00,2026-07-23 17:20:00,10
tojinbo-shotaro,Person,2026-07-23 17:20:00,2026-07-23 17:25:00,10
tojinbo-shotaro,Person,2026-07-23 17:25:00,2026-07-23 17:30:00,15
tojinbo-shotaro,Person,2026-07-23 17:30:00,2026-07-23 17:35:00,5
tojinbo-shotaro,Person,2026-07-23 17:35:00,2026-07-23 17:40:00,2
tojinbo-shotaro,Person,2026-07-23 17:40:00,2026-07-23 17:45:00,2
tojinbo-shotaro,Person,2026-07-23 17:45:00,2026-07-23 17:50:00,6
tojinbo-shotaro,Person,2026-07-23 17:50:00,2026-07-23 17:55:00,8
tojinbo-shotaro,Person,2026-07-23 17:55:00,2026-07-23 18:00:00,5
