placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2024-11-01 00:00:00,2024-11-02 00:00:00,521,4,136,37,46,44,28,31,25,26,4,39,11,10,12,15,11,19,14,0,0,1,1,1,0,0,1,0
tojinbo-shotaro,Face,2024-11-02 00:00:00,2024-11-03 00:00:00,291,0,56,11,21,23,22,24,10,0,0,19,20,16,16,24,15,8,6,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-03 00:00:00,2024-11-04 00:00:00,702,0,148,47,52,65,54,48,34,15,0,34,25,31,50,49,29,8,13,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-04 00:00:00,2024-11-05 00:00:00,1350,2,292,102,104,132,115,91,48,26,1,81,53,57,81,65,55,24,19,0,0,0,0,0,0,0,1,0
tojinbo-shotaro,Face,2024-11-05 00:00:00,2024-11-06 00:00:00,962,7,223,72,54,69,58,39,31,17,0,64,66,54,53,55,40,29,29,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-06 00:00:00,2024-11-07 00:00:00,459,4,103,29,27,35,30,20,25,23,0,22,29,12,34,20,20,18,8,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-07 00:00:00,2024-11-08 00:00:00,603,1,98,33,32,40,51,39,52,35,0,32,33,26,32,26,30,21,18,0,0,0,0,0,0,1,0,0
tojinbo-shotaro,Face,2024-11-08 00:00:00,2024-11-09 00:00:00,740,3,195,62,65,66,71,50,35,16,0,31,17,12,37,30,18,14,15,0,0,0,0,0,0,1,0,1
tojinbo-shotaro,Face,2024-11-09 00:00:00,2024-11-10 00:00:00,940,1,214,78,68,102,86,57,41,16,1,51,29,38,52,41,27,14,21,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-11-10 00:00:00,2024-11-11 00:00:00,1230,0,280,88,81,126,99,94,60,22,2,85,51,54,76,49,21,23,19,0,0,0,0,0,0,0,0,0
