10215,Person,2024-11-12 14:38:01,2024-11-12 14:38:09,"{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389881177},{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389882002},{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389884036},{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389885022},{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389886045},{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389887050},{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389888036},{""box"":{""left"":3677,""right"":434,""top"":3849,""bottom"":1318},""time"":1731389889078}",,,,,
10220,Person,2024-11-12 14:38:01,2024-11-12 14:38:15,"{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389881178},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389882010},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389883060},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389884039},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389885036},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389886058},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389887060},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389888047},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389889026},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389890006},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389891036},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389892033},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389893032},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389894004},{""box"":{""left"":4992,""right"":3103,""top"":6205,""bottom"":7510},""time"":1731389895187}",,,,,
10222,Person,2024-11-12 14:38:01,2024-11-12 14:38:19,"{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389881180},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389882057},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389883063},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389884041},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389885026},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389886061},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389887062},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389888049},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389889037},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389890001},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389891039},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389892036},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389893043},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389894006},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389895190},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389896020},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389897053},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389898384},{""box"":{""left"":3260,""right"":2322,""top"":3986,""bottom"":6222},""time"":1731389899025}",,,,,
10227,Person,2024-11-12 14:38:01,2024-11-12 14:38:01,"{""box"":{""left"":3957,""right"":347,""top"":4146,""bottom"":1127},""time"":1731389881132}",,,,,
10228,Person,2024-11-12 14:38:01,2024-11-12 14:38:20,"{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389881174},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389883000},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389887065},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389888039},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389889029},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389890011},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389891042},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389892030},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389893046},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389894009},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389895193},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389896011},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389897055},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389898025},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389899015},{""box"":{""left"":4196,""right"":2596,""top"":5115,""bottom"":5815},""time"":1731389900033}",,,,,
10229,Person,2024-11-12 14:38:01,2024-11-12 14:38:31,"{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389881219},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389885029},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389886066},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389887001},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389888042},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389889041},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389890003},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389891045},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389892040},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389893049},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389894077},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389895043},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389896013},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389897001},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389898032},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389899018},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389900036},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389901005},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389902047},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389903028},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389904027},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389905007},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389906024},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389907052},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389908020},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389909002},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389910014},{""box"":{""left"":5287,""right"":984,""top"":5597,""bottom"":2365},""time"":1731389911041}",,,,,
10230,Person,2024-11-12 14:38:01,2024-11-12 14:38:07,"{""box"":{""left"":3246,""right"":6137,""top"":4646,""bottom"":9881},""time"":1731389881233},{""box"":{""left"":3246,""right"":6137,""top"":4646,""bottom"":9881},""time"":1731389882074},{""box"":{""left"":3246,""right"":6137,""top"":4646,""bottom"":9881},""time"":1731389883005},{""box"":{""left"":3246,""right"":6137,""top"":4646,""bottom"":9881},""time"":1731389884145},{""box"":{""left"":3246,""right"":6137,""top"":4646,""bottom"":9881},""time"":1731389885533},{""box"":{""left"":3246,""right"":6137,""top"":4646,""bottom"":9881},""time"":1731389886069},{""box"":{""left"":3246,""right"":6137,""top"":4646,""bottom"":9881},""time"":1731389887003}",,,,,
10231,Person,2024-11-12 14:38:05,2024-11-12 14:38:11,"{""box"":{""left"":3872,""right"":397,""top"":4052,""bottom"":1314},""time"":1731389885764},{""box"":{""left"":3872,""right"":397,""top"":4052,""bottom"":1314},""time"":1731389889032},{""box"":{""left"":3872,""right"":397,""top"":4052,""bottom"":1314},""time"":1731389890883},{""box"":{""left"":3872,""right"":397,""top"":4052,""bottom"":1314},""time"":1731389891048}",,,,,
10235,Face,2024-11-12 14:38:03,2024-11-12 14:38:03,"{""box"":{""left"":3217,""right"":3039,""top"":3565,""bottom"":3481},""time"":1731389883055}","35,44",female,,,
10236,Person,2024-11-12 14:38:07,2024-11-12 14:38:07,"{""box"":{""left"":3555,""right"":239,""top"":3715,""bottom"":840},""time"":1731389887300}",,,,,
