placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-28 00:00:00,2025-01-28 01:00:00,0
tojinbo-shotaro,Person,2025-01-28 01:00:00,2025-01-28 02:00:00,0
tojinbo-shotaro,Person,2025-01-28 02:00:00,2025-01-28 03:00:00,2
tojinbo-shotaro,Person,2025-01-28 03:00:00,2025-01-28 04:00:00,0
tojinbo-shotaro,Person,2025-01-28 04:00:00,2025-01-28 05:00:00,0
tojinbo-shotaro,Person,2025-01-28 05:00:00,2025-01-28 06:00:00,0
tojinbo-shotaro,Person,2025-01-28 06:00:00,2025-01-28 07:00:00,61
tojinbo-shotaro,Person,2025-01-28 07:00:00,2025-01-28 08:00:00,89
tojinbo-shotaro,Person,2025-01-28 08:00:00,2025-01-28 09:00:00,152
tojinbo-shotaro,Person,2025-01-28 09:00:00,2025-01-28 10:00:00,342
